case,problem,cores,group,first_variant,first_call,candidate,makespan,added_bytes,scheduled_bytes,original_bytes,partition_added_bytes,spill_bytes,hit_rate,hit_bytes,active_cores,miss_bytes,eligible_bytes,effective_ddr_byte_proxy,cache_key,plan_path,result_path
case_075,2,5,development,joint,9,trace_r00_05_cross_release_dependency_tail,396278,13510296,15347486,1837190,13510296,0,,0,5,,,15347486,a16eef8c1be4f20a44e1659da74e5efac97e2475b17cf94ac0c28d8571ca8b1d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/prefix/evaluations/attempts/20260926T002001-949f95dd9d034fea9298a0cfb9c552f0/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/prefix/evaluations/attempts/20260926T002001-949f95dd9d034fea9298a0cfb9c552f0/official_result.json.gz
case_075,2,5,development,joint,3,op_stable_id_w100,532836,9085076,10922266,1837190,9085076,0,,0,5,,,10922266,82646dab80e8df6fc600de9157977997443a367d965ed03708637d28ae913b40,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/prefix/evaluations/attempts/20260926T001934-de0f6ec645dc48a7b184b9e4156c513a/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/prefix/evaluations/attempts/20260926T001934-de0f6ec645dc48a7b184b9e4156c513a/official_result.json.gz
case_075,2,5,development,joint,13,v2_p2_branch_s2_residency,561713,7989142,9826332,1837190,7989142,0,,0,5,,,9826332,13f7b6b8f26817480304c48a98020e53e01a3ffdf72259c6dd1a13ccc75fc3ae,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/evaluations/attempts/20260926T002018-9a4508e48b9746a6b1415a99ecb4dd46/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/evaluations/attempts/20260926T002018-9a4508e48b9746a6b1415a99ecb4dd46/official_result.json.gz
case_075,2,5,development,joint,1,wcc_start0_simple_a1_per_core_lpt_mv,1441809,0,1837190,1837190,0,0,,0,1,,,1837190,cd0d6cd873abd929e9bd4ba123dae33343ca13a723cc7d78b2653dc5bf2f14c2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/prefix/evaluations/attempts/20260926T001926-bf08dbb7d90f4fada0528eca877e4af1/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p2_n5/joint/prefix/evaluations/attempts/20260926T001926-bf08dbb7d90f4fada0528eca877e4af1/official_result.json.gz
case_075,3,5,development,strong,10,cache_reencode_control,409283,13510296,15347486,1837190,13510296,0,0.28965825070197526,2745042,5,6731788,9476830,12602444,2969e25c1984d81bba14af7db25b07a65027a94c6900d53cb9c07d87be94a797,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/strong/prefix/evaluations/attempts/20260926T000952-1f51702f041949e4a529ca05a27d6f6b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/strong/prefix/evaluations/attempts/20260926T000952-1f51702f041949e4a529ca05a27d6f6b/official_result.json.gz
case_075,3,5,development,strong,3,op_stable_id_w100,526025,9085076,10922266,1837190,9085076,0,0.4071679951665946,2965262,5,4317388,7282650,7957004,c05957ab9e8838f0a673a1ce9176175a394462daaae190d4a25c6122540436d2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/strong/prefix/evaluations/attempts/20260926T000922-00dac0da78494edebd998606f958a90b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/strong/prefix/evaluations/attempts/20260926T000922-00dac0da78494edebd998606f958a90b/official_result.json.gz
case_075,3,5,development,joint,13,v2_p3_branch_s2_cache_window,579890,8829428,10666618,1837190,8829428,0,0.3418591605676979,2336526,5,4498236,6834762,8330092,e08479d443fb0f3ed06b230785b165b3c94b16d40de772391aef78c1b11ff999,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/joint/evaluations/attempts/20260926T002826-af89b18fe2d3438da3ee5fc42fd4e5cd/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/joint/evaluations/attempts/20260926T002826-af89b18fe2d3438da3ee5fc42fd4e5cd/official_result.json.gz
case_075,3,5,development,strong,1,wcc_start0_simple_a1_per_core_lpt_mv,1441809,0,1837190,1837190,0,0,0.0,0,1,1819782,1819782,1837190,0f007b75af68e20a2adf6f881f8d50b3e8cbc4818c8d9afe72e175ce15f9fc08,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/strong/prefix/evaluations/attempts/20260926T000915-2332afe9f0ce4df6ac12313521d273e6/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_075/p3_n5/strong/prefix/evaluations/attempts/20260926T000915-2332afe9f0ce4df6ac12313521d273e6/official_result.json.gz
case_077,1,5,validation,strong,10,merge256,116241,286720,2428080,2141360,286720,0,,0,5,,,2428080,a50f291d7e334a05ab43750875bb4fa1049fad5e610e1cce872e97c6efb4ed08,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p1_n5/strong/prefix/evaluations/attempts/20260926T002119-28de8c3014bb44fb9b913b485f785148/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p1_n5/strong/prefix/evaluations/attempts/20260926T002119-28de8c3014bb44fb9b913b485f785148/official_result.json.gz
case_077,1,5,validation,strong,5,merge256,119426,229376,2370736,2141360,229376,0,,0,5,,,2370736,8347c1937bfb666d8a6c672fd9c5af89bde6a68136ca4a59fa1d17ed58606a86,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p1_n5/strong/prefix/evaluations/attempts/20260926T002101-3a76034a27c540cbaf3526fac1c40b0c/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p1_n5/strong/prefix/evaluations/attempts/20260926T002101-3a76034a27c540cbaf3526fac1c40b0c/official_result.json.gz
case_077,1,5,validation,strong,1,wcc_start0_simple_a5_per_core_lpt_mv,121081,172032,2313392,2141360,172032,0,,0,5,,,2313392,d1e4b65d21598c3fc5312a76dfe8af5b29b7ef3937eae9cef648bf5bb0ed9b68,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p1_n5/strong/prefix/evaluations/attempts/20260926T002047-5afa0e841b534f07addb7e8f574579b6/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p1_n5/strong/prefix/evaluations/attempts/20260926T002047-5afa0e841b534f07addb7e8f574579b6/official_result.json.gz
case_077,2,5,validation,joint,14,lifetime_w8_b0.5,108214,172032,2313392,2141360,172032,0,,0,5,,,2313392,6e4ec9856dea23cb4f587a78592d198676685816e87095dee2035acb116cccdf,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p2_n5/joint/evaluations/attempts/20260926T002728-138ed98d5ea44394a9885290d554df7c/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p2_n5/joint/evaluations/attempts/20260926T002728-138ed98d5ea44394a9885290d554df7c/official_result.json.gz
case_077,2,5,validation,strong,13,wcc_task_2_mv_complement_batch2,176712,114688,2256048,2141360,114688,0,,0,3,,,2256048,42072e5c90a3fdbd70e08ee7a4f8ecdbb677a411b8839f87a7a3a0d637d3e61b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p2_n5/strong/prefix/evaluations/attempts/20260926T002903-5815050ea5384dc7adc26205d3a9c8a6/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p2_n5/strong/prefix/evaluations/attempts/20260926T002903-5815050ea5384dc7adc26205d3a9c8a6/official_result.json.gz
case_077,2,5,validation,joint,2,whole_graph_single_active,495320,0,2141360,2141360,0,0,,0,1,,,2141360,1888f145fd22582b85f064ff619f3b0713b6356d3f9544e2f61fa679690a7fea,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p2_n5/joint/prefix/evaluations/attempts/20260926T002706-f1c5b16e948746cfb91ded6b442f597b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p2_n5/joint/prefix/evaluations/attempts/20260926T002706-f1c5b16e948746cfb91ded6b442f597b/official_result.json.gz
case_077,3,5,validation,joint,14,lifetime_w8_b0.5,108214,172032,2313392,2141360,172032,0,0.003541273648117056,8192,5,2305100,2313292,2305200,434078c941235e4098434a7de747d24712d8a51f7a1e35ac494aeb58d4ff3f49,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p3_n5/joint/evaluations/attempts/20260926T002235-bb2f8570009e4375b4ff46805d597ec9/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p3_n5/joint/evaluations/attempts/20260926T002235-bb2f8570009e4375b4ff46805d597ec9/official_result.json.gz
case_077,3,5,validation,strong,13,wcc_task_2_mv_complement_batch2,176712,114688,2256048,2141360,114688,0,0.025419025615838663,57344,3,2198604,2255948,2198704,f5bc951e3a60883e473f97f5568f6e58e52ff3efa3ce3d2e637df8a849408635,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p3_n5/strong/prefix/evaluations/attempts/20260926T000943-fe50d76ab8c94c8e9ffa15f4acba7d47/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p3_n5/strong/prefix/evaluations/attempts/20260926T000943-fe50d76ab8c94c8e9ffa15f4acba7d47/official_result.json.gz
case_077,3,5,validation,strong,2,whole_graph_single_active,495320,0,2141360,2141360,0,0,0.0,0,1,2141260,2141260,2141360,46873a43bb301a77988ea032d3b2ff7044e60dbe678011f775ac4aa41d781d37,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p3_n5/strong/prefix/evaluations/attempts/20260926T000929-b0c397ecb06145f281c98e5d0580ee26/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_077/p3_n5/strong/prefix/evaluations/attempts/20260926T000929-b0c397ecb06145f281c98e5d0580ee26/official_result.json.gz
case_085,1,5,development,joint,4,selective_phase_band_critical_path_x2_a5_eft,2760933,4246258,5935992,1689734,3899122,347136,,0,5,,,5935992,9b0dca3edc1f125a94bd75177a0dad0eaeff0eacd75fd4c4bbaedcd34035407e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p1_n5/joint/prefix/evaluations/attempts/20260926T001113-fb7b6f58a8c44235b986e860a7ec3af5/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p1_n5/joint/prefix/evaluations/attempts/20260926T001113-fb7b6f58a8c44235b986e860a7ec3af5/official_result.json.gz
case_085,1,5,development,joint,6,merge256,2761518,4241246,5930980,1689734,3894110,347136,,0,5,,,5930980,1ed5ba6a4a515bdfc92fa88664c750f13508c9c77649fd9e0af42bc764782cb3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p1_n5/joint/prefix/evaluations/attempts/20260926T001212-41160b70a3f64ee1900a65eb89f7dca0/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p1_n5/joint/prefix/evaluations/attempts/20260926T001212-41160b70a3f64ee1900a65eb89f7dca0/official_result.json.gz
case_085,1,5,development,joint,3,selective_local_quantile_stable_id_x1_a5_eft,3173503,790328,2480062,1689734,790328,0,,0,1,,,2480062,99b4228c56e81801c43cc0d6be9927db0aea72ffee906fe30e451ab0a205df8e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p1_n5/joint/prefix/evaluations/attempts/20260926T001057-f947563c9dcb46c3be91ceb7e2c98950/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p1_n5/joint/prefix/evaluations/attempts/20260926T001057-f947563c9dcb46c3be91ceb7e2c98950/official_result.json.gz
case_085,2,5,development,joint,6,trace_r00_02_cross_release_dependency_tail,881711,38447480,40137214,1689734,38447480,0,,0,5,,,40137214,c9add4b424bd79d6fe7cd948dc82414d26fcb55972737c3d9398f380cee9a43d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001101-29e9c6d573ff4685928c6f12f9fd90a3/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001101-29e9c6d573ff4685928c6f12f9fd90a3/official_result.json.gz
case_085,2,5,development,joint,4,trace_r00_00_producer_single,973550,38446456,40136190,1689734,38446456,0,,0,5,,,40136190,138ea4d3eab8279b52ecd97438b2d6ffb28c194958519f6bbc950919a2ebdb35,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001029-588143b66f9746d2ab266826b22b317c/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001029-588143b66f9746d2ab266826b22b317c/official_result.json.gz
case_085,2,5,development,joint,10,trace_r00_06_producer_single,973746,38439544,40129278,1689734,38439544,0,,0,5,,,40129278,2b005f6a2ba81780b4b2eb978485efd2a490fb586477bf7e873955ad06345cac,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001202-abdcdaa9bd074220a2051a21dfc966aa/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001202-abdcdaa9bd074220a2051a21dfc966aa/official_result.json.gz
case_085,2,5,development,joint,5,trace_r00_01_hot_pipe_single_move,973792,38431096,40120830,1689734,38431096,0,,0,5,,,40120830,8002a87de263631fe6c206b3b1cdcbb9afc856f3878f80f2eaedc06182359cde,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001045-dcdc2d23b54f4b0e8b2f0d75dff17b8d/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001045-dcdc2d23b54f4b0e8b2f0d75dff17b8d/official_result.json.gz
case_085,2,5,development,joint,3,op_stable_id_w100,1623804,22974456,24664190,1689734,22974456,0,,0,5,,,24664190,165d4ff997ee3fc26c6e79cca49098991e775020618413afce56870beb283a8c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001016-6a059965cbe7450f834eb4010792d24a/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T001016-6a059965cbe7450f834eb4010792d24a/official_result.json.gz
case_085,2,5,development,joint,1,wcc_start0_simple_a1_per_core_lpt_mv,3187899,0,1689734,1689734,0,0,,0,1,,,1689734,de65dd9b071d4602ae74e9988c2f9ee5ef679ef45d81fc073398c27d6d2a876c,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T000947-da43171188df447bbc8c7fef8e99ff14/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p2_n5/joint/prefix/evaluations/attempts/20260926T000947-da43171188df447bbc8c7fef8e99ff14/official_result.json.gz
case_085,3,5,development,strong,10,cache_reencode_control,918123,38446456,40136190,1689734,38446456,0,0.24824764664535762,5472176,5,16571038,22043214,34664014,fcf0d239ed4e79b4150131deeff7488dbfedbc015f2774a21d079a07ffe9d596,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001244-35ad855bfe1e4388b64f79e509b69041/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001244-35ad855bfe1e4388b64f79e509b69041/official_result.json.gz
case_085,3,5,development,strong,8,cache_r00_t000_colocate_readers,930441,38442360,40132094,1689734,38442360,0,0.24832894150553544,5473968,5,16569246,22043214,34658126,506072f30906bd965cc31c6dfba3df2bab212638207f2bbb69b0b522b6d7b57b,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001209-4a93017869fa431194a9e3eca16f7616/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001209-4a93017869fa431194a9e3eca16f7616/official_result.json.gz
case_085,3,5,development,strong,5,trace_r00_01_hot_pipe_single_move,957789,38431096,40120830,1689734,38431096,0,0.23967615216404559,5281392,5,16754142,22035534,34839438,9ca81797f235b427fb7dcb249a09bd0de33f9c3bccee05cc70fe8b818e145ac3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001118-df0dd0f494da4f50958a08ef12284ab2/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001118-df0dd0f494da4f50958a08ef12284ab2/official_result.json.gz
case_085,3,5,development,strong,3,op_stable_id_w100,1602009,22974456,24664190,1689734,22974456,0,0.32339381342679807,4583152,5,9588894,14172046,20081038,1ca81007261de9e7e309ace6db23384d16c2185bdb1aaa440b83c6f9b2730d85,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001050-01d57403be784088b29a68cae61319e1/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001050-01d57403be784088b29a68cae61319e1/official_result.json.gz
case_085,3,5,development,strong,1,wcc_start0_simple_a1_per_core_lpt_mv,3187899,0,1689734,1689734,0,0,0.0,0,1,1655942,1655942,1689734,57c47b64d3888b7aead21098de0e0921fa73ed6efe3dd46da4ec6a149618c127,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001022-6ab17a1ef2d74b3da525fd65db0c7a75/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_085/p3_n5/strong/prefix/evaluations/attempts/20260926T001022-6ab17a1ef2d74b3da525fd65db0c7a75/official_result.json.gz
case_089,1,5,validation,strong,1,wcc_start0_simple_a5_per_core_lpt_mv,147432,954880,1521280,566400,954880,0,,0,5,,,1521280,16577c157a4ca9a8170f71ce45048e1709b8b10df0d809e710f3501e4eee89e8,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p1_n5/strong/prefix/evaluations/attempts/20260926T001211-46d19076777044d6afba3e1a5ecf9ce3/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p1_n5/strong/prefix/evaluations/attempts/20260926T001211-46d19076777044d6afba3e1a5ecf9ce3/official_result.json.gz
case_089,1,5,validation,strong,12,wcc_start0_simple_a4_per_core_lpt_mv,178160,716160,1282560,566400,716160,0,,0,4,,,1282560,fc9a83fe71532f24e8cf90fa3c2eb7cec0392c79b15a8eb64aaccc34a075f9fe,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p1_n5/strong/prefix/evaluations/attempts/20260926T001233-fa7422629d95423fb21d84420f68d21c/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p1_n5/strong/prefix/evaluations/attempts/20260926T001233-fa7422629d95423fb21d84420f68d21c/official_result.json.gz
case_089,2,5,validation,joint,11,wcc_protected_interleave_v2_w4_base_earliest_start,118946,954880,1521280,566400,954880,0,,0,5,,,1521280,55389fb39486d4fc8f4b88735bdefef43eb099ab29002a24ffe88e064afebc66,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p2_n5/joint/prefix/evaluations/attempts/20260926T001105-7f653ca8bfc34102a981c7fb11b07311/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p2_n5/joint/prefix/evaluations/attempts/20260926T001105-7f653ca8bfc34102a981c7fb11b07311/official_result.json.gz
case_089,2,5,validation,strong,16,wcc_task_3_mv_complement_batch2,178160,716160,1282560,566400,716160,0,,0,4,,,1282560,9f18c46027a6d701fa93741f2c6b44ef79533f2545f2b3db516a9a3197d1fb55,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p2_n5/strong/prefix/evaluations/attempts/20260926T002446-4531d0e515974e86a4e474c1949ec92a/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p2_n5/strong/prefix/evaluations/attempts/20260926T002446-4531d0e515974e86a4e474c1949ec92a/official_result.json.gz
case_089,2,5,validation,joint,2,wcc_start0_simple_a1_per_core_lpt_mv,693092,0,566400,566400,0,0,,0,1,,,566400,ced036734ceec5280871ec7335f6316bd5aaf04805c0695f71431e1ba98ae1e3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p2_n5/joint/prefix/evaluations/attempts/20260926T001051-7b3d1ae8261547f59291035a77dd41a8/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p2_n5/joint/prefix/evaluations/attempts/20260926T001051-7b3d1ae8261547f59291035a77dd41a8/official_result.json.gz
case_089,3,5,validation,joint,16,wcc_protected_interleave_v2_w4_base_earliest_start,118946,954880,1521280,566400,954880,0,0.0,0,5,1357440,1357440,1521280,12b12016e239430abd6ce2d7aea5f680f11df133c90c845932dea1b77533259d,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p3_n5/joint/evaluations/attempts/20260926T002104-15fdf34319b44527872eec30f0992f18/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p3_n5/joint/evaluations/attempts/20260926T002104-15fdf34319b44527872eec30f0992f18/official_result.json.gz
case_089,3,5,validation,joint,2,wcc_start0_simple_a1_per_core_lpt_mv,693092,0,566400,566400,0,0,0.0,0,1,402560,402560,566400,7760e1073e708d674f9653ccac0873cfe90178ea61d9149bc347de72eed66846,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p3_n5/joint/prefix/evaluations/attempts/20260926T002035-1e66831ab0d44d4c9519c969ecf9d81f/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_089/p3_n5/joint/prefix/evaluations/attempts/20260926T002035-1e66831ab0d44d4c9519c969ecf9d81f/official_result.json.gz
case_094,1,5,development,strong,13,observed_duration,20730,408800,935492,526692,408800,0,,0,5,,,935492,02c79f359189d5e1becf466960cdb3525efad1375e38c6792c629edf2e1440f9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_094/p1_n5/strong/prefix/evaluations/attempts/20260926T002109-15899db949b64658bac183983cd94a7b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_094/p1_n5/strong/prefix/evaluations/attempts/20260926T002109-15899db949b64658bac183983cd94a7b/official_result.json.gz
