case,problem,cores,variant,call,name,new_strategy,status,makespan,added_copy,evaluation_seconds,peak_rss,generation_seconds,accepted,record_path
case_064,1,5,baseline,3,selective_local_quantile_stable_id_x1_a5_eft,False,success,19666,53620,0.2189012519957032,128524288,0.004464058001758531,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210434-4b132e2a6c0547cc8920cc2fa82c513f/record.json
case_064,1,5,baseline,4,selective_phase_band_critical_path_x1_a5_eft,False,success,17325,79816,0.21963660900655668,128524288,0.0056750329822534695,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210435-4efb3459363a41b2910f8ace26fab671/record.json
case_064,1,5,baseline,5,selective_local_quantile_critical_path_x1_a5_eft,False,success,19865,61844,0.2198251719964901,128524288,0.004698281016317196,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210435-02df7e01d27147e1a390591967df5a5d/record.json
case_064,1,5,baseline,6,selective_phase_band_stable_id_x1_a5_eft,False,success,17325,79816,0.27066280199505854,128524288,0.004763489996548742,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210435-cf5653af6f6f41439d3d5dc85195f761/record.json
case_064,1,5,baseline,7,selective_local_quantile_stable_id_x2_a5_eft,False,success,19886,85530,0.2220396519987844,128524288,0.004481831012526527,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210435-cfec84a3807445139597158ae96b61b1/record.json
case_064,1,5,baseline,8,selective_phase_band_critical_path_x2_a5_eft,False,success,16469,134330,0.26932297900202684,128524288,0.005976874992484227,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/baseline/evaluations/attempts/20260925T210436-545b30ec4a74401580179e96ee142035/record.json
case_064,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,19116,0,0.27466079300211277,130093056,0.0071644479903625324,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210435-79d9629e592040d681364eba97709aec/record.json
case_064,1,5,v2,2,v2_p1_affinity_s2_critical,True,success,21148,134694,0.2718441869947128,130093056,0.016107385003124364,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210435-60e2ea234bb04968ae3f0fcc061b7f42/record.json
case_064,1,5,v2,3,selective_whole_critical_path_x1_a5_eft,False,success,19116,0,0.2747381430090172,130093056,0.14813984799548052,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210436-287d0c545ffc49f0847189322079e11b/record.json
case_064,1,5,v2,4,v2_p1_wavefront_s2_critical,True,success,20028,173010,0.32216341099410783,130093056,0.016521854005986825,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210436-1299c45bb40e424a85cf62880a7dfab3/record.json
case_064,1,5,v2,5,v2_p1_branch_s2_critical,True,success,24958,194378,0.2710748849931406,130093056,0.01689842100313399,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210436-15d4bb8316144003915d4663cf45f1a3/record.json
case_064,1,5,v2,6,v2_p1_affinity_s4_critical,True,success,25365,171570,0.2698542569996789,130093056,0.014812071996857412,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210437-2d40c14ce181421191e3862f181db9ff/record.json
case_064,1,5,v2,7,v2_p1_wavefront_s4_critical,True,success,18027,180238,0.32395901100244373,130093056,0.01519026501046028,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210437-36b0f49d6d214cdcbc177dc28bd15c0a/record.json
case_064,1,5,v2,8,v2_p1_branch_s4_critical,True,success,24946,222986,0.3699306130001787,130093056,0.02145218000805471,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p1_n5/v2/evaluations/attempts/20260925T210437-97e8c613dfdf4d6c9b4d90996227dba7/record.json
case_064,2,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,19116,0,0.22070977299881633,128524288,0.011294441996142268,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210436-a504aa9e751b4c4493c343a0f3729d49/record.json
case_064,2,5,baseline,2,op_critical_path_w100,False,success,13414,125264,0.2703636680089403,128524288,0.11800786798994523,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210436-911b2386b5ac4c44acaece097ec3c946/record.json
case_064,2,5,baseline,3,op_stable_id_w100,False,success,8945,130674,0.21917072200449184,128524288,0.009990339996875264,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210437-1dbe8120b122418f9f9b38e25233d696/record.json
case_064,2,5,baseline,4,op_critical_path_w200,False,success,14697,57042,0.21879233200161252,128524288,0.005360259994631633,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210437-362aa12816e74f1992f077f6bf3fb457/record.json
case_064,2,5,baseline,5,op_release_priority_w100,False,success,14354,130512,0.2696247740095714,128524288,0.005018904994358309,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210437-5c24bd10095140648515ef5f0d54604d/record.json
case_064,2,5,baseline,6,op_seeded_priority_w100,False,success,12269,146068,0.26998135999019723,128524288,0.004753126006107777,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210437-c5853b563df34573835deb4cb742e424/record.json
case_064,2,5,baseline,7,op_critical_path_w025,False,success,21133,188852,0.2689544879976893,128524288,0.005221223007538356,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210438-71695a7c6b1b4a7f8faa9eeb437a5676/record.json
case_064,2,5,baseline,8,op_stable_id_w025,False,success,21337,178132,0.27012587900389917,128524288,0.004265290990588255,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/baseline/evaluations/attempts/20260925T210438-c9e600523a92450ab30769501a9f3e86/record.json
case_064,2,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,19116,0,0.22137185699830297,133304320,0.006748011001036502,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210436-623b523fb12e499fbbc48617dafb766e/record.json
case_064,2,5,v2,2,v2_p2_affinity_s2_residency,True,success,19824,78538,0.21956699699512683,133304320,0.023901798005681485,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210436-b49ff16b11084312b6940765856c146d/record.json
case_064,2,5,v2,3,op_critical_path_w100,False,success,13414,125264,0.2210662150027929,133304320,0.1229441439936636,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210437-569f10f7abaf488784e8429925aeef30/record.json
case_064,2,5,v2,4,v2_p2_affinity_s2_critical,True,success,18235,90322,0.2707494710048195,133304320,0.0192394960031379,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210437-fad1c1a905a74330bb4496b76abaefc7/record.json
case_064,2,5,v2,5,v2_p2_wavefront_s2_residency,True,success,15047,73940,0.22038782401068602,133304320,0.04072621799423359,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210437-19260efae50243989c6fd3284383182b/record.json
case_064,2,5,v2,6,v2_p2_wavefront_s2_critical,True,success,15520,108756,0.2207289179932559,133304320,0.028873189017758705,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210437-613952fdba6641dd8ba3c567e436f63c/record.json
case_064,2,5,v2,7,v2_p2_branch_s2_residency,True,success,16134,39054,0.22037255999748595,133304320,0.032452168001327664,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210438-1459dc2b7ebd47b9911a7122df938b66/record.json
case_064,2,5,v2,8,v2_p2_branch_s2_critical,True,success,19698,108242,0.2317226080049295,133304320,0.02123465198383201,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p2_n5/v2/evaluations/attempts/20260925T210438-f2c1f240f8544103a94ef8c2b67af780/record.json
case_064,3,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,19116,0,0.2203017239953624,135274496,0.005789080008980818,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210437-6e4c69bb9cb3489ba2e60e924a0e7d3b/record.json
case_064,3,5,baseline,2,op_critical_path_w100,False,success,13337,125264,0.2697893220029073,135274496,0.12576388599700294,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210437-a7b3c78079604925abdc931f9f3dfa51/record.json
case_064,3,5,baseline,3,op_stable_id_w100,False,success,8867,130674,0.32058058099937625,135274496,0.005094927997561172,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210437-881790f9306a437cbe9caeda5da2b3ca/record.json
case_064,3,5,baseline,4,op_critical_path_w200,False,success,14655,57042,0.22020444199733902,135274496,0.00515608700516168,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210438-5bccff3532e5479593b80718f0d2b8da/record.json
case_064,3,5,baseline,5,op_release_priority_w100,False,success,14320,130512,0.2694968330033589,135274496,0.0042858870001509786,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210438-7fbef0c710574cd9835be9127baba410/record.json
case_064,3,5,baseline,6,op_seeded_priority_w100,False,success,12215,146068,0.2699332640040666,135274496,0.004752993991132826,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210438-c0c55d424a7d4f8f9390aceeec143d16/record.json
case_064,3,5,baseline,7,op_critical_path_w025,False,success,21002,188852,0.27009837700461503,135274496,0.004215905995806679,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210438-1d019f57531d4e33b4aa8db340c25a67/record.json
case_064,3,5,baseline,8,op_stable_id_w025,False,success,21293,178132,0.2688820509938523,135274496,0.005350976003683172,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/baseline/evaluations/attempts/20260925T210439-fd2c8efe58264f8c88b18c39a6e051ab/record.json
case_064,3,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,19116,0,0.22104035000666045,130093056,0.006612937999307178,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210438-129554298e414addb83d9add4331dac7/record.json
case_064,3,5,v2,2,v2_p3_affinity_s2_cache_window,True,success,19824,78538,0.21954115098924376,130093056,0.019372724011191167,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210438-7f971cc3edec473eb0f39425afdf38d8/record.json
case_064,3,5,v2,3,op_critical_path_w100,False,success,13337,125264,0.21976505100610666,130093056,0.1169158709817566,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210438-9d2522b9e4394c578347975877c0c65b/record.json
case_064,3,5,v2,4,v2_p3_affinity_s2_residency,True,success,19824,78538,0.221797903010156,130093056,0.021015861988416873,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210438-01c75657ce5447fca62a81a62225422e/record.json
case_064,3,5,v2,5,v2_p3_wavefront_s2_cache_window,True,success,15094,100660,0.21994108399667311,130093056,0.026574538002023473,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210439-bc5bba19310e4137b29a2383d8dcebae/record.json
case_064,3,5,v2,6,v2_p3_wavefront_s2_residency,True,success,15044,73940,0.22080290100711863,130093056,0.021515059997909702,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210439-e509ff2096714b71b45f28b470c68089/record.json
case_064,3,5,v2,7,v2_p3_branch_s2_cache_window,True,success,16440,69132,0.21881910499359947,130093056,0.025642480002716184,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210439-f1a11fab6d6e4956884198d84c44a102/record.json
case_064,3,5,v2,8,v2_p3_branch_s2_residency,True,success,16134,39054,0.21942380801192485,130093056,0.020566328981658444,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_064/p3_n5/v2/evaluations/attempts/20260925T210439-3464eeeba34a44638e1548b4b53553ea/record.json
case_071,1,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,18919,0,0.22077296799398027,128524288,0.007882617006544024,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210438-f858d001b6674e0db2755f05fc624dad/record.json
case_071,1,5,baseline,2,selective_whole_critical_path_x1_a5_eft,False,success,18919,0,0.21938771099667065,128524288,0.13914351600396913,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210438-d94b883d632f49128ae098f360906612/record.json
case_071,1,5,baseline,3,selective_local_quantile_stable_id_x1_a5_eft,False,success,19595,169066,0.1687599619908724,128524288,0.0042997430136892945,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210439-0d805dd9f75940d7aa76bc0afcac6128/record.json
case_071,1,5,baseline,4,selective_phase_band_critical_path_x2_a5_eft,False,success,13705,466520,0.21850505800102837,128524288,0.00744119098817464,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210439-5e1f67c30681411f94b53d3bc27cc855/record.json
case_071,1,5,baseline,5,selective_local_quantile_stable_id_x2_a5_eft,False,success,19487,244848,0.16918312299821991,128524288,0.004616251011611894,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210439-3b679a819f4f48449cf0a638a8b0abf9/record.json
case_071,1,5,baseline,6,selective_phase_band_stable_id_x2_a5_eft,False,success,13705,466520,0.21904297299624886,128524288,0.004212095998809673,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210439-bec7696422834ef0a464f84778638225/record.json
case_071,1,5,baseline,7,selective_local_quantile_critical_path_x1_a5_eft,False,success,20334,322698,0.21927482599858195,128524288,0.008669439004734159,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210440-444aaa9a226845e8a39c62304e7e496f/record.json
case_071,1,5,baseline,8,selective_phase_band_critical_path_x1_a5_eft,False,success,13396,317610,0.27278989799378905,128524288,0.004505775999859907,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/baseline/evaluations/attempts/20260925T210440-500b564822b34b6cb5859fad94dd1b96/record.json
case_071,1,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,18919,0,0.17024372701416723,133304320,0.0066997719841310754,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210438-136959f4b8dc46b1994b94e3941a15e8/record.json
case_071,1,5,v2,2,v2_p1_affinity_s2_critical,True,success,19738,492978,0.2191099069896154,133304320,0.018198314020992257,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210438-bd05ef1e5b1a49608ef0b32bfe322faf/record.json
case_071,1,5,v2,3,selective_whole_critical_path_x1_a5_eft,False,success,18919,0,0.17077325000718702,133304320,0.12346810998860747,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210439-8d66010cc16c48158d6f47ebef36405c/record.json
case_071,1,5,v2,4,v2_p1_wavefront_s2_critical,True,success,18669,538042,0.21992552099982277,133304320,0.014873009000439197,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210439-71012a9f8d284d438ea53221db4c4aed/record.json
case_071,1,5,v2,5,v2_p1_branch_s2_critical,True,success,19358,516764,0.21899276498879772,133304320,0.014381506014615297,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210439-4007adecb9834fb3965f015ffce9403a/record.json
case_071,1,5,v2,6,v2_p1_affinity_s4_critical,True,success,19130,526570,0.2194807329942705,133304320,0.013467106997268274,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210439-37e4c713ca4b4624aa5d1d5926023c57/record.json
case_071,1,5,v2,7,v2_p1_wavefront_s4_critical,True,success,18374,578072,0.26958368200575933,133304320,0.015438629998243414,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210440-b7624a72fb5b4ff9bd9f0f419dbb2cfc/record.json
case_071,1,5,v2,8,v2_p1_branch_s4_critical,True,success,19475,540770,0.27163096598815173,133304320,0.019830348013783805,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p1_n5/v2/evaluations/attempts/20260925T210440-df6c8c2403964af8b783eb13130a3186/record.json
case_071,2,5,baseline,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,18919,0,0.16972155000257771,135274496,0.005968971992842853,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210439-00ec892df1d340349bd9077e0fcf0341/record.json
case_071,2,5,baseline,2,op_critical_path_w100,False,success,14158,420048,0.22045942000113428,135274496,0.09502152900677174,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210439-b2520e89df8043dc82a6242d656c2da3/record.json
case_071,2,5,baseline,3,op_stable_id_w100,False,success,10051,377650,0.2199590119998902,135274496,0.004180187999736518,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210439-4dfadd87f2284c3e95fa465a4955573a/record.json
case_071,2,5,baseline,4,op_critical_path_w200,False,success,12833,419312,0.27057720700395294,135274496,0.005335434994776733,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210440-59d0badde5554b17964efd01a2384c4a/record.json
case_071,2,5,baseline,5,op_stable_id_w200,False,success,9374,362354,0.2714217789907707,135274496,0.005026159997214563,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210440-575141621992459bbf494312cbf58fac/record.json
case_071,2,5,baseline,6,op_release_priority_w100,False,success,14258,450130,0.27657487099349964,135274496,0.004452000997844152,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210440-763fefd7f3fd4dfda5c3974acc959f0d/record.json
case_071,2,5,baseline,7,op_seeded_priority_w100,False,success,13006,451538,0.21939359600946773,135274496,0.006147565989522263,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210440-0c3cba02b77a4d6fb41772faa9654324/record.json
case_071,2,5,baseline,8,op_critical_path_w025,False,success,20752,747056,0.27011539399973117,135274496,0.004550172001472674,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/baseline/evaluations/attempts/20260925T210441-301fae1557cf4498afd41efd500ef6ce/record.json
case_071,2,5,v2,1,wcc_start0_simple_a1_per_core_lpt_mv,False,success,18919,0,0.22048556800291408,130093056,0.012835047993576154,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T210440-876508744e134129b73d3e7e9b763ae2/record.json
case_071,2,5,v2,2,v2_p2_affinity_s2_residency,True,success,13962,303826,0.2764157969941152,130093056,0.027419853999163024,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T210440-588f71c5f87342dfa05964f6e9675073/record.json
case_071,2,5,v2,3,op_critical_path_w100,False,success,14158,420048,0.22457423200830817,130093056,0.09239302399510052,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T210440-9260fa4fb6214bdba7385e0c61abbfdc/record.json
case_071,2,5,v2,4,v2_p2_affinity_s2_critical,True,success,16455,381458,0.21972768599516712,130093056,0.017710927000734955,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T210441-5e6c152a64c54ab0ac7000cd06332c6c/record.json
case_071,2,5,v2,5,v2_p2_wavefront_s2_residency,True,success,11753,289170,0.22032041300553828,130093056,0.019561749999411404,True,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T210441-e54ee552e82a4f8a92421727b08981e5/record.json
case_071,2,5,v2,6,v2_p2_wavefront_s2_critical,True,success,13942,376722,0.1700928899954306,130093056,0.015067268002894707,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T210441-410d98a4afa14ae79a2c688df2df7be3/record.json
case_071,2,5,v2,7,v2_p2_branch_s2_residency,True,success,13432,296978,0.1700360830000136,130093056,0.020903415002976544,False,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_A批_20260925_v1/slots/case_071/p2_n5/v2/evaluations/attempts/20260925T210441-91579cce8bcc4a21a5bbb9af2289178a/record.json
