round,case,problem,name,accepted,status,cache_hit,seconds,error,record_path,makespan,plan_sha256
1,case_075,1,owner_first_r4_w1.0_s4,False,success,False,12.10239103800268,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225156-3277105354f84012995af1138a77407b/record.json,971294,9ff5aa89d53349fd83efdba6fa37e8d99f0c626258c253f4233b6048a6eae2b0
1,case_075,1,owner_first_r5_w2.0_s8,False,success,False,11.352629836997949,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225208-6319a03fde334314b19dc821d6185eb2/record.json,986145,3d1ea96c7cd2628c2b4f35a08f71177e28a725e192d50ea861fcb5a6c7642c1f
1,case_075,1,owner_first_r6_w4.0_s16,False,success,False,13.4641350810125,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225220-deda01440ab64cc2806c610237dc8292/record.json,868794,e37d51561e133db66aad91b87f38beb20786a9ebc248963ceb1133b0567afa47
1,case_075,1,owner_first_r7_w0.02_s2,False,timeout,False,12.308605864003766,worker exceeded 12.2883 seconds,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p1_n5/attack/evaluations/attempts/20260925T225233-8df1d9b4c3294a39a9e2511722f8c217/record.json,,c8e1cf42f0cd28b2808abb291807a92818d6cd38aa3de75bcbd905ccf82b72cb
1,case_075,2,charged_incumbent_replay,True,success,False,4.144081061996985,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225018-cce95549ff984eceb9e1b47f06750f4c/record.json,392249,d6eb9edd3a82d3ecd7a7ea152ab7d9879d5f9bc3c554ab7af8233faeefba20e2
1,case_075,2,owner_first_r0_w0.03_s2,False,success,False,3.7325105569907464,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225022-de0b721fe86841f1891b8f3151f0176d/record.json,732757,25cf15f3dbb4e536fec02b2ed403184e19a64d4841ec3c90489bff8ad3f37564
1,case_075,2,owner_first_r1_w0.1_s4,False,success,False,4.80564948200481,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225026-b1a065e1e50e49909088b165f05b0b81/record.json,786520,395f592af5c30fe2eade43c1273bd9f9e4f56351b84a4c76249fc85578d09e29
1,case_075,2,owner_first_r2_w0.2_s8,False,success,False,3.5836195560113993,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225031-ee15c3da3dc1408297517c0a2e7b6d54/record.json,632561,528fcc66ee0baf91a7690a6d2989ba16c79407c4aad647f9791ade622a740b43
1,case_075,2,owner_first_r3_w0.5_s16,False,success,False,4.140841165004531,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225035-786e5842ac1b4d9eb401acd32980f949/record.json,775556,c00825ba6615d771c69c3e6baa290d09dc09c34370f61a156a5260c74b431455
1,case_075,2,owner_first_r4_w1.0_s4,False,success,False,3.281176246004179,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225039-307010291e584d37a324051400f934db/record.json,647213,7a9c6906aebc74f34e4f8482380251aacf12f1b3e063563014469931172775ee
1,case_075,2,owner_first_r5_w2.0_s8,False,success,False,3.6509144229930826,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225043-89c8358c54f4413caeb87a4d952bbbc4/record.json,666137,e8442b495a36b72a7b5cb63ef9387ee39fd702dbd83e09e874959f9241d1b30e
1,case_075,2,owner_first_r6_w4.0_s16,False,success,False,3.331621322024148,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225047-2d51624bd55d487dbf029922638d4655/record.json,622425,c722c6486a6f93b95bde858dd32e651f3204464f30fdddde6ecdd6a41da301ca
1,case_075,2,owner_first_r7_w0.02_s2,False,success,False,4.888072486006422,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p2_n5/attack/evaluations/attempts/20260925T225050-9896134e805d4d4a9a9f290515587fae/record.json,772648,d42ea1cb8d1dd7c065d34d237b836154cb35efe17fed8558599e417b7bc6613e
1,case_075,3,charged_incumbent_replay,True,success,False,4.037697058985941,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225024-cf9bbb97152540f98acab785f599891f/record.json,379091,d6eb9edd3a82d3ecd7a7ea152ab7d9879d5f9bc3c554ab7af8233faeefba20e2
1,case_075,3,owner_first_r0_w0.03_s2,False,success,False,3.5335404799843673,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225028-3bce2ba477154de699224ebf6af93b33/record.json,729631,25cf15f3dbb4e536fec02b2ed403184e19a64d4841ec3c90489bff8ad3f37564
1,case_075,3,owner_first_r1_w0.1_s4,False,success,False,4.786375070019858,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225032-62de741c45814b1398f7ff4f8ee61937/record.json,776441,a007bf199aaa8a930739af6bddd5ee4cdf14ab9b2c699c3d1a0e8e5cc35c3d8b
1,case_075,3,owner_first_r2_w0.2_s8,False,success,False,3.5318041249993257,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225037-ca51eaf12e484190bd5f0e4b81426603/record.json,628118,528fcc66ee0baf91a7690a6d2989ba16c79407c4aad647f9791ade622a740b43
1,case_075,3,owner_first_r3_w0.5_s16,False,success,False,4.133832491992507,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225040-9628df10346a42d887b18fd719736406/record.json,762041,15729310c02c6e680627731c75b2acdd278909136dd563b47541b3379b83a875
1,case_075,3,owner_first_r4_w1.0_s4,False,success,False,3.6324045280052815,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225045-dd61a2b74b094c0e84dbb8064200416f/record.json,643099,7a9c6906aebc74f34e4f8482380251aacf12f1b3e063563014469931172775ee
1,case_075,3,owner_first_r5_w2.0_s8,False,success,False,3.6827536079799756,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225049-9856129106b44ef080f1ec8e4e903add/record.json,672290,5ab775004da7d5fbd28ef7e310c450d93dd8e435ecbfd4595b7736dd9a125062
1,case_075,3,owner_first_r6_w4.0_s16,False,success,False,3.5847453879832756,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225053-b4ad0fb63f4f4ac6b596a604a1a67e82/record.json,617633,c722c6486a6f93b95bde858dd32e651f3204464f30fdddde6ecdd6a41da301ca
1,case_075,3,owner_first_r7_w0.02_s2,False,success,False,5.092912844003877,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_075/p3_n5/attack/evaluations/attempts/20260925T225056-77097a02e14f418aae6c02ea9f70f95c/record.json,800654,340c82250f629484c69db9ee17cfee806fbe8873e6dcfcbae6e81b474b0af743
1,case_085,1,charged_incumbent_replay,True,success,False,9.401337332004914,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p1_n5/attack/evaluations/attempts/20260925T225026-9cf6b80d183b496fb0bca01711470d9e/record.json,2568855,99672b1bd76c253cfd86cb88f63d06ea41ace9a4577a0cadc2224db1434736cd
1,case_085,1,owner_first_r0_w0.03_s2,False,success,False,18.827829756977735,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p1_n5/attack/evaluations/attempts/20260925T225036-a7e234a89f28418780373a6237944efb/record.json,3038746,61a9fd5d237de152d9c64ba400d87cfafebd27b7f16e93a64de2904bdac31093
1,case_085,1,owner_first_r1_w0.1_s4,False,timeout,False,35.02890324499458,worker exceeded 35 seconds,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p1_n5/attack/evaluations/attempts/20260925T225055-7135adf7c3de4d21bf7e7ab45560aad6/record.json,,3a3bedcf7c4ef48e4c8fbc720aa91f562996e05074723c2e05096846c1b29b6a
1,case_085,1,owner_first_r2_w0.2_s8,False,success,False,22.836125704983715,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p1_n5/attack/evaluations/attempts/20260925T225131-d53dd67d4ad945868b84c5a844a1cfb4/record.json,3654138,d17ad5a0227f50e7b29c1e3b0a0e4d748840c0fb414d609014cee925c36d63ff
1,case_085,1,owner_first_r3_w0.5_s16,False,timeout,False,35.02097655899706,worker exceeded 35 seconds,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p1_n5/attack/evaluations/attempts/20260925T225154-6f710126f27c464e891603f337ecf9c0/record.json,,e31ffdeeb49b5acf6a71c7c8c471846629e5983c7627325b542875f1f8c2f643
1,case_085,1,owner_first_r4_w1.0_s4,False,success,False,12.356590918003349,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p1_n5/attack/evaluations/attempts/20260925T225230-d5958f1a30a94e62b0bf950b4eb5151e/record.json,2931111,ec7dea3408c6d867a8a5da2391e8bd7544fd6f0a6cf11cf0c7595122210a2605
1,case_085,1,owner_first_r5_w2.0_s8,False,timeout,False,12.016351933998521,worker exceeded 11.9971 seconds,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p1_n5/attack/evaluations/attempts/20260925T225243-b35f7b9d01ba4291883e082201e12362/record.json,,1be296d4e7a690de125d3495a9559facd2baf4871e7111dd7d94c90b025a0d39
1,case_085,2,charged_incumbent_replay,True,success,False,14.968227738980204,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225049-949d87e45f4a42cfb72aaa31d16c7728/record.json,869620,30df831607b64b3760e4df20189947f7f020c046deea03b71c391f42d6c8d282
1,case_085,2,owner_first_r0_w0.03_s2,False,success,False,11.657919175981078,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225105-6c963f279e4046b3824a96240c0f4e94/record.json,1349183,889e63a064c4c83e89c86b90c6c16442df21437c3a42606dfe393d3b7b869e77
1,case_085,2,owner_first_r1_w0.1_s4,False,success,False,15.767882740998175,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225117-50a3fb447f8d4b8d940ff5c61dbf5eec/record.json,1388399,2146ebaf9c98a93e9745038b80860ad9f8e498b5cd6e72143abc98f4cdc62926
1,case_085,2,owner_first_r2_w0.2_s8,False,success,False,11.757811370014679,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225133-a8ff0ab286d843f8a0e42fec6aed30bc/record.json,1338997,4eb2150f6344e165cda9b33c61849f1e1a753926ce948bd44b4c06f8122caa4b
1,case_085,2,owner_first_r3_w0.5_s16,False,success,False,14.014173064002534,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225146-154b5cb8062d4b2bb542041895003c52/record.json,1313136,895a7172f44e1336704fabc0a7d6f3a284ecb7241c8b311f19b9533e4b278296
1,case_085,2,owner_first_r4_w1.0_s4,False,success,False,11.45758386599482,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225200-9d3a141ad7a84d3fa2533255558cc20c/record.json,1383724,c8feb5aeb070091333c2a8dd9cde35dfe69836efc39fe303404d73a8987169cb
1,case_085,2,owner_first_r5_w2.0_s8,False,success,False,12.157919773017056,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225212-874dc225b7784d0e875a0aa4f92505ac/record.json,1224057,3e93249e20b868fa4c0d8e7d2665830939a7b3ff6295087ab0f17c6413f081ec
1,case_085,2,owner_first_r6_w4.0_s16,False,success,False,11.656739192985697,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225225-46be85051914421f8516b393e80c48e9/record.json,1436097,79f91dd20fd366ede4ae53095413d9c84b95ee44a12e47e43cece4ffaf8c75dc
1,case_085,2,owner_first_r7_w0.02_s2,False,success,False,15.968806065997342,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p2_n5/attack/evaluations/attempts/20260925T225238-e0bec7c5a18e4b3e9ca58ab36a6d3c4a/record.json,1366236,7b138b60b38811479c5f043dc720634c3d83ff81d8cb7c5acd37750ea1243a1d
1,case_085,3,charged_incumbent_replay,True,success,False,14.117630521999672,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225056-cc8b419cb2b349c5b1bbf1376e80d0e9/record.json,816858,30df831607b64b3760e4df20189947f7f020c046deea03b71c391f42d6c8d282
1,case_085,3,owner_first_r0_w0.03_s2,False,success,False,12.308461872977205,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225110-da2ed2d676c04ae0805cfa9610dacb73/record.json,1329869,c5f89eb143cb4da5801128c65267ff48162cae10fca8af4fc586a4fb6666ccf2
1,case_085,3,owner_first_r1_w0.1_s4,False,success,False,16.169572294980753,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225123-af69bc303e5d48f3bdd5fd079383a6fc/record.json,1340249,2146ebaf9c98a93e9745038b80860ad9f8e498b5cd6e72143abc98f4cdc62926
1,case_085,3,owner_first_r2_w0.2_s8,False,success,False,12.260972755000694,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225140-dfc05b1c09644edda08985bbe70bce8f/record.json,1342382,0384c4ad4e0f2fa44b9ca41ea6a32e3485324faba4ced49b3077c3b85f627c2b
1,case_085,3,owner_first_r3_w0.5_s16,False,success,False,14.664448026014725,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225153-49fa60e657ad4b01a548c831a252f29a/record.json,1267996,895a7172f44e1336704fabc0a7d6f3a284ecb7241c8b311f19b9533e4b278296
1,case_085,3,owner_first_r4_w1.0_s4,False,success,False,12.107507438020548,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225208-c0f7d10a8b854d5faddba780a4cd87ae/record.json,1370269,29a450202533f20e60b99e658992633eb0c841bc40e39a1f686e889d32886ad5
1,case_085,3,owner_first_r5_w2.0_s8,False,success,False,13.115119299996877,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225221-404f2c3a9d4c4760bc62411136bb9fa2/record.json,1239086,f47357abe3160647e9a6ad51a8599ed3b217dc7000d03a87c26bd73bb7890e20
1,case_085,3,owner_first_r6_w4.0_s16,False,success,False,12.557123281992972,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225235-f73ba8476ec5465dad79adcb5591b50f/record.json,1414137,ace8ae89d3f73df24e8665c05941c19052528359efba72a9e50a0455f1737106
1,case_085,3,owner_first_r7_w0.02_s2,False,success,False,13.459347594005521,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第一轮_20260925/slots/case_085/p3_n5/attack/evaluations/attempts/20260925T225248-f77a7b1b13fe4b73b0b91ecac21dc4de/record.json,1330499,9d13dd7a0684f290b88ddd34c963f27a0a1801efc3d9db52e006b29db7fc66ad
2,case_025,1,charged_incumbent_replay,True,success,False,45.776625074999174,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p1_n5/attack/evaluations/attempts/20260925T225356-482de8ef5f534bfa89680c8a33712a3a/record.json,975282,e48afe849dfcd61d22619e886a0e31c2903b11b87250ea3d3be4386f585119c7
2,case_025,1,trace_donor_p2,False,success,False,16.830739288998302,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p1_n5/attack/evaluations/attempts/20260925T225442-4afa27263e714a61aff1b71fbdb316d8/record.json,988417,f1423215589a7c485bc1327a06f5781245bab598615638ca9eb97e716c097f6e
2,case_025,1,trace_donor_p3,False,success,False,12.734400693996577,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p1_n5/attack/evaluations/attempts/20260925T225500-bf5c44153d09418780be504cc18964af/record.json,991785,d7dc6b53972c497ec6214e8d7d74f0f6a975aa680d59fda50c613bb10ce766fd
2,case_025,1,trace_bulk_0,False,timeout,False,35.087453390005976,worker exceeded 35 seconds,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p1_n5/attack/evaluations/attempts/20260925T225512-1bf89568f7cf49a2a12b3ce808de9ff1/record.json,,08a9b8147dda1fd19e2692709c1cb09ba0e44669656bf2134d8d85eb52b0fc06
2,case_025,1,trace_bulk_3,False,timeout,False,35.06173640899942,worker exceeded 35 seconds,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p1_n5/attack/evaluations/attempts/20260925T225548-856e5c1974554d5d80f3efdc16b30966/record.json,,b9905a24e6112e5be2e506fe6d5136258f4485c7540e5d1094162d87076dcf7f
2,case_025,2,charged_incumbent_replay,True,success,False,12.271123213984538,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p2_n5/attack/evaluations/attempts/20260925T225356-f16d28acf2dc4ce0a84c9f41567efe8c/record.json,974390,50b5ca26c685baafba0c585cbbf786f9ff90b7a753379dd44fb7a927877c3b69
2,case_025,2,trace_donor_p1,False,success,False,6.44883155298885,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p2_n5/attack/evaluations/attempts/20260925T225409-ce2944afe5aa43f09ca97a053be33b10/record.json,975282,e48afe849dfcd61d22619e886a0e31c2903b11b87250ea3d3be4386f585119c7
2,case_025,2,trace_donor_p3,False,success,False,13.440459174016723,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p2_n5/attack/evaluations/attempts/20260925T225415-b269171f48d64bf3b8e602a85268cd47/record.json,974390,9b0e841c1a299aea872dda718127ccaae2eaf00a86456c3a66892d0ca35c6a58
2,case_025,2,trace_bulk_0,False,success,False,13.712525624025147,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p2_n5/attack/evaluations/attempts/20260925T225429-dbf92c62a4c547cd8ab073d00caa89bf/record.json,974390,d7ad6313e3187796a1f60922bf28b8575916f96cd4c0569bb091f4f6fa9b362c
2,case_025,2,trace_bulk_3,True,success,False,14.375183919997653,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p2_n5/attack/evaluations/attempts/20260925T225443-c899f34b4a1c4fbe8870c03bdfb883be/record.json,973802,f71a399618ed121d6c3d85aa0642ae92f734d5bd4ea81a23b894bbcea855215d
2,case_025,2,trace_tensor_cone_0,False,success,False,15.449488650017884,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p2_n5/attack/evaluations/attempts/20260925T225457-142a1307478b4a3db18edbd3db1654a6/record.json,975614,500a14937830778419a6460de6134bf03a443411daa34906bc9a45be303f1b6d
2,case_025,2,trace_tensor_cone_1,False,success,False,15.729690453008516,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p2_n5/attack/evaluations/attempts/20260925T225513-f928966f80ef4f57b736e81e9b5ca3fc/record.json,974390,1e5f2910ad8b938f36c9a1128fe00d28c16224963e2c45797b234376c4d5a95f
2,case_025,3,charged_incumbent_replay,True,success,False,12.101167704007821,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p3_n5/attack/evaluations/attempts/20260925T225356-583b4a10bf7e4f6eb46a3501397d7207/record.json,974390,9b0e841c1a299aea872dda718127ccaae2eaf00a86456c3a66892d0ca35c6a58
2,case_025,3,trace_donor_p1,False,success,False,7.147036960988771,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p3_n5/attack/evaluations/attempts/20260925T225409-9524c64850f341fba5e321240ad23eb7/record.json,975282,e48afe849dfcd61d22619e886a0e31c2903b11b87250ea3d3be4386f585119c7
2,case_025,3,trace_donor_p2,False,success,False,15.086111907003215,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p3_n5/attack/evaluations/attempts/20260925T225416-7c2f9c5deda14801b2da350f42c7ff28/record.json,974390,50b5ca26c685baafba0c585cbbf786f9ff90b7a753379dd44fb7a927877c3b69
2,case_025,3,trace_bulk_0,False,success,False,14.764643634989625,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p3_n5/attack/evaluations/attempts/20260925T225431-5cdc533b8895458da2e0b4e1f36ba087/record.json,974390,fb74f67c8e7ef66bbd65a8820de97940fa359e57125b35afea49a26f5976969b
2,case_025,3,trace_bulk_3,True,success,False,19.616265513992403,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p3_n5/attack/evaluations/attempts/20260925T225446-9c760cd9167b44748e47c0dba7eb06e1/record.json,973802,71b0a36f42486cba036bbb2ba178974ac98754c6a5f3ee077cca49ee40b8f3cd
2,case_025,3,trace_tensor_cone_0,False,success,False,18.27681256798678,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p3_n5/attack/evaluations/attempts/20260925T225506-303e1c4d527e47bd9b2824f83a4b90f8/record.json,975614,146c1cdb26b4178a1a4349c381d8b082add5e788efa6d0f266e33b47cc62cc2f
2,case_025,3,trace_tensor_cone_1,False,success,False,18.838144587003626,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_025/p3_n5/attack/evaluations/attempts/20260925T225524-acdf131603354a6484c0758d5a7b4551/record.json,974390,1e9d3f8589302e3aedbe2ab0e1c7655d11d01ff912eb5e22c97a19fe2cd97ad3
2,case_043,1,charged_incumbent_replay,True,success,False,4.793868120992556,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_043/p1_n5/attack/evaluations/attempts/20260925T225356-411b97afa585482d80f50abff2c652b3/record.json,222525,3058a73686828131ac088d7fe3776021cabd7e9a65dcd7088ac508612ce1491b
2,case_043,1,trace_donor_p2,False,success,False,3.891272642009426,,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/运行结果/统一V2_冒进第二轮_20260925/slots/case_043/p1_n5/attack/evaluations/attempts/20260925T225401-493486e67f824a81a5ddd9f35af1a9db/record.json,720517,922858f8eacda8a22ff3e8b5a070cb5447d028323fac625f5b507c44b6f7fbd4
