case,problem,cores,makespan,baseline,speedup,lower_bound,lb_ratio,upper_possible_reduction_pct,active_cores,compute_ops,largest_component_work_M_fraction,original_copy_bytes,added_copy_bytes,spill_bytes,stage,name,logical_calls,new_calls,cache_hits,elapsed,summary_path
case_017,3,2,76480,162810,2.128791841004184,55300.0,1.383001808318264,27.69351464435147,2,1373,0.06282097649186257,643862,86400,0,cache,cache_r00_t000_useful_work_before_follower,24,24,0,13.151774583035149,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_017/p3_n2/attempt_0001/summary.json
case_017,3,3,51594,162810,3.1555994883125944,36866.666666666664,1.399475587703436,28.544662816089726,3,1373,0.06282097649186257,643862,171648,0,cache,cache_reencode_control,24,24,0,13.453229750040919,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_017/p3_n3/attempt_0001/summary.json
case_017,3,4,37645,162810,4.324877141718687,27650.0,1.3614828209764918,26.55067073980608,4,1373,0.06282097649186257,643862,259200,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,15.147405166993849,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_017/p3_n4/attempt_0001/summary.json
case_017,3,5,32681,162810,4.981793702763073,22120.0,1.4774412296564194,32.31541262507267,5,1373,0.06282097649186257,643862,340992,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,13.271097999997437,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_017/p3_n5/attempt_0001/summary.json
case_018,3,2,501076,1004367,2.0044204871117355,485660.0,1.0317423712061937,3.0765792015582494,2,2727,0.027731334678581725,1592848,3253248,1953792,cache,cache_r00_t000_advance_leader,18,18,0,20.031113208038732,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_018/p3_n2/attempt_0001/summary.json
case_018,3,3,338035,1004367,2.9711923321549545,323773.3333333333,1.0440483053988387,4.218991130109806,3,2727,0.027731334678581725,1592848,4075904,1601536,cache,cache_reencode_control,18,18,0,20.831320208031684,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_018/p3_n3/attempt_0001/summary.json
case_018,3,4,253930,1004367,3.9552908281809946,242830.0,1.0457109912284315,4.3712834245658305,4,2727,0.027731334678581725,1592848,4880128,1105920,trace,trace_r00_00_hot_pipe_single_move,24,24,0,27.462797041982412,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_018/p3_n4/attempt_0001/summary.json
case_018,3,5,201238,1004367,4.990941074747314,194264.0,1.03589960054359,3.465548256293538,5,2727,0.027731334678581725,1592848,5324800,643072,cache,cache_r00_t000_advance_evicted_read,24,24,0,27.09134962502867,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_018/p3_n5/attempt_0001/summary.json
case_019,3,2,30689,81144,2.6440744240607383,24218.0,1.2671979519365761,21.08573104369644,2,647,0.4211743331406392,186984,1043448,0,cache,cache_reencode_control,24,21,3,6.748236250015907,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_019/p3_n2/attempt_0001/summary.json
case_019,3,3,23552,81144,3.4453125,16145.333333333334,1.4587496903129902,31.448143115942027,3,647,0.4211743331406392,186984,974368,0,trace,trace_r00_05_cross_release_dependency_tail,24,24,0,7.521250791964121,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_019/p3_n3/attempt_0001/summary.json
case_019,3,4,22443,81144,3.615559417190215,12234,1.8344776851397744,45.488571046651515,4,647,0.4211743331406392,186984,51744,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,7.010946625028737,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_019/p3_n4/attempt_0001/summary.json
case_019,3,5,16500,81144,4.917818181818181,12234,1.348700343305542,25.854545454545452,5,647,0.4211743331406392,186984,817004,0,cache,cache_reencode_control,24,22,2,7.638218250009231,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_019/p3_n5/attempt_0001/summary.json
case_020,3,2,266580,532746,1.9984469952734638,266304.0,1.001036409516943,0.10353364843573853,2,7008,0.0,2359296,0,0,component,wcc_start0_simple_a2_per_core_lpt_mv,15,15,0,58.625181457959116,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_020/p3_n2/attempt_0001/summary.json
case_020,3,3,177950,532746,2.993796010115201,177536.0,1.0023319214131219,0.23264962067996997,3,7008,0.0,2359296,0,0,component,wcc_start0_simple_a3_per_core_lpt_mv,15,15,0,55.34418575000018,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_020/p3_n3/attempt_0001/summary.json
case_020,3,4,133704,532746,3.984518039849219,133152.0,1.0041456380677722,0.41285227068749153,4,7008,0.0,2359296,0,0,component,wcc_start0_simple_a4_per_core_lpt_mv,15,15,0,49.31390616693534,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_020/p3_n4/attempt_0001/summary.json
case_020,3,5,107187,532746,4.97024825771782,106521.6,1.006246620403749,0.6207842368943894,5,7008,0.0,2359296,0,0,component,wcc_task_4_mv_complement_batch2,15,15,0,50.98515345796477,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_020/p3_n5/attempt_0001/summary.json
case_021,3,2,3192818,6567937,2.0570972100508076,3096000.0,1.0312719638242893,3.032368271539432,2,3920,0.0125,3338240,3174400,1638400,cache,cache_reencode_control,16,16,0,36.60722462506965,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_021/p3_n2/attempt_0001/summary.json
case_021,3,3,2107657,6567937,3.116226691534723,2064000.0,1.0211516472868216,2.0713522171776577,3,3920,0.0125,3338240,6311936,3291136,cache,cache_reencode_control,16,16,0,37.14756141707767,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_021/p3_n3/attempt_0001/summary.json
case_021,3,4,1550324,6567937,4.236493145948847,1548000.0,1.001501291989664,0.14990414906819183,4,3920,0.0125,3338240,4608000,0,component,wcc_start0_simple_a4_per_core_lpt_mv,17,17,0,36.361372666899115,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_021/p3_n4/attempt_0001/summary.json
case_021,3,5,1249311,6567937,5.2572473947639935,1238400.0,1.008810562015504,0.8733613968019194,5,3920,0.0125,3338240,11431936,2011136,cache,cache_reencode_control,16,16,0,36.49357837496791,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_021/p3_n5/attempt_0001/summary.json
case_022,3,2,27982,56780,2.029161603888214,27043.5,1.0347033483092056,3.3539418197412574,2,1356,0.11953612845673506,213686,323328,316416,trace,trace_r00_01_compute_dependency_tail,24,24,0,13.59709295805078,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_022/p3_n2/attempt_0001/summary.json
case_022,3,3,18709,56780,3.034902987866802,18029.0,1.037717011481502,3.6346143567267064,3,1356,0.11953612845673506,213686,17920,4096,trace,trace_r00_01_compute_dependency_tail,24,24,0,12.98922612494789,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_022/p3_n3/attempt_0001/summary.json
case_022,3,4,14529,56780,3.9080459770114944,13521.75,1.0744910976759665,6.932686351435057,4,1356,0.11953612845673506,213686,13824,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,12.606183291994967,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_022/p3_n4/attempt_0001/summary.json
case_022,3,5,11576,56780,4.904975812024879,10817.4,1.070127757132028,6.553213545266068,5,1356,0.11953612845673506,213686,13824,0,cache,cache_r00_t000_useful_work_before_follower,24,23,1,11.89239620801527,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_022/p3_n5/attempt_0001/summary.json
case_023,3,2,48532,122614,2.526456770790406,34779.0,1.395439776876851,28.33800379131295,2,1011,0.10595733939164458,443444,1908610,26624,cache,cache_r00_t000_useful_work_before_follower,24,24,0,11.517800291068852,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_023/p3_n2/attempt_0001/summary.json
case_023,3,3,33592,122614,3.6500952607763755,23186.0,1.4488053135512808,30.9776137175518,3,1011,0.10595733939164458,443444,196896,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,11.058440041029826,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_023/p3_n3/attempt_0001/summary.json
case_023,3,4,24223,122614,5.061883334021385,17389.5,1.392967020328359,28.210791396606528,4,1011,0.10595733939164458,443444,278208,0,cache,cache_r00_t000_colocate_readers,24,24,0,10.639877958921716,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_023/p3_n4/attempt_0001/summary.json
case_023,3,5,20229,122614,6.06129813633892,13911.6,1.4541102389372897,31.229423105442677,5,1011,0.10595733939164458,443444,270912,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,10.907120541087352,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_023/p3_n5/attempt_0001/summary.json
case_024,3,2,1334413,2555343,1.9149566138819092,1277397.5,1.044634109586092,4.27270267900568,2,5959,0.0,393218,396852,0,trace,trace_r00_00_producer_single,21,21,0,55.31517412501853,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_024/p3_n2/attempt_0001/summary.json
case_024,3,3,953896,2555343,2.678848637587326,851598.3333333334,1.1201243152581712,10.72419495067246,3,5959,0.0,393218,266588,0,operation,op_stable_id_w100,20,20,0,50.355728000053205,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_024/p3_n3/attempt_0001/summary.json
case_024,3,4,743615,2555343,3.4363790402291507,638698.75,1.1642656260091317,14.108947506438142,4,5959,0.0,393218,201852,0,operation,op_stable_id_w100,20,20,0,48.04140220803674,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_024/p3_n4/attempt_0001/summary.json
case_024,3,5,656657,2555343,3.8914425643829276,510959.0,1.2851461663264567,22.187839313370606,5,5959,0.0,393218,13637536,0,cache,cache_r00_t000_colocate_readers,21,21,0,66.73606866702903,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_024/p3_n5/attempt_0001/summary.json
case_025,3,2,2431840,4863026,1.9997310678334101,2351412.0,1.0342041292636084,3.3072899532863964,2,18662,0.00037509377344336085,8217600,27648,0,component,wcc_start0_simple_a2_per_core_lpt_mv,17,17,0,406.1977714999812,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_025/p3_n2/attempt_0001/summary.json
case_025,3,3,1622164,4863026,2.9978633479722148,1567608.0,1.0348020678639047,3.3631618011495723,3,18662,0.00037509377344336085,8217600,55296,0,component,wcc_start0_simple_a3_per_core_lpt_mv,18,18,0,336.9891877910122,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_025/p3_n3/attempt_0001/summary.json
case_025,3,4,1217444,4863026,3.9944555971362954,1175706.0,1.0355003716915623,3.428330173708194,4,18662,0.00037509377344336085,8217600,82944,0,component,wcc_start0_simple_a4_per_core_lpt_mv,18,18,0,294.70063462492544,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_025/p3_n4/attempt_0001/summary.json
case_025,3,5,974747,4863026,4.98901355941593,940564.8,1.0363422062998742,3.5067766302435355,5,18662,0.00037509377344336085,8217600,118272,0,trace,trace_r00_06_hot_pipe_single_move,24,24,0,350.4427782089915,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_025/p3_n5/attempt_0001/summary.json
case_026,3,2,57387,99203,1.7286667712199628,35384.0,1.6218347275604794,38.34143621377664,2,636,0.12012099921935987,528854,39200,0,trace,trace_r00_04_hot_pipe_single_move,24,24,0,7.313791416934691,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_026/p3_n2/attempt_0001/summary.json
case_026,3,3,41655,99203,2.3815388308726444,23589.333333333332,1.765840492878137,43.3697435281879,3,636,0.12012099921935987,528854,95664,0,component,wcc_start0_simple_a3_per_core_lpt_mv,24,24,0,7.920219082967378,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_026/p3_n3/attempt_0001/summary.json
case_026,3,4,41792,99203,2.373731814701378,17692.0,2.3621976034365817,57.66653905053598,4,636,0.12012099921935987,528854,160592,0,cache,cache_r00_t000_colocate_readers,24,24,0,7.903277458040975,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_026/p3_n4/attempt_0001/summary.json
case_026,3,5,26735,99203,3.710604077052553,14153.6,1.8889187203255708,47.059659622218064,5,636,0.12012099921935987,528854,765184,0,cache,cache_r00_t000_colocate_readers,24,24,0,8.68071195797529,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_026/p3_n5/attempt_0001/summary.json
case_027,3,2,1120962,2363952,2.10886006840553,1114560.0,1.005743970714901,0.5711165944965124,2,1424,0.0625,2039808,1744896,638976,component,wcc_start0_simple_a2_per_core_lpt_mv,15,15,0,10.699478083988652,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_027/p3_n2/attempt_0001/summary.json
case_027,3,3,761753,2363952,3.1033051395924924,743040.0,1.0251843776916452,2.4565705681500405,3,1424,0.0625,2039808,12165120,0,cache,cache_reencode_control,20,20,0,15.66100370802451,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_027/p3_n3/attempt_0001/summary.json
case_027,3,4,559196,2363952,4.227412213249022,557280.0,1.0034381280505311,0.34263478279530357,4,1424,0.0625,2039808,1843200,0,component,wcc_task_4_mv_complement_batch2,15,15,0,10.7585812920006,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_027/p3_n4/attempt_0001/summary.json
case_027,3,5,448117,2363952,5.2753008700852675,445824.0,1.005143285242607,0.5116967220614277,5,1424,0.0625,2039808,16119808,0,cache,cache_reencode_control,22,22,0,20.11560808296781,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_027/p3_n5/attempt_0001/summary.json
case_028,3,2,20165023,43836040,2.1738651128739104,19487304.0,1.0347774633166291,3.3608640069490603,2,19584,0.006535947712418301,5908608,93967488,24778752,cache,cache_r00_t001_advance_leader,24,24,0,520.9202286249492,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_028/p3_n2/attempt_0001/summary.json
case_028,3,3,13770285,43836040,3.183379283725791,12991536.0,1.0599427966023418,5.65528600170585,3,19584,0.006535947712418301,5908608,56911704,32532480,cache,cache_r00_t000_colocate_readers,24,24,0,388.2574587910203,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_028/p3_n3/attempt_0001/summary.json
case_028,3,4,10445977,43836040,4.196451897223208,9743652.0,1.072080263129266,6.723401745954449,4,19584,0.006535947712418301,5908608,115615968,8337408,cache,cache_r00_t000_colocate_readers,24,24,0,498.05027783301193,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_028/p3_n4/attempt_0001/summary.json
case_028,3,5,8300936,43836040,5.280855074656641,7794921.6,1.0649159062741569,6.095871598094482,5,19584,0.006535947712418301,5908608,117674496,4571136,cache,cache_reencode_control,24,24,0,429.0123432499822,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_028/p3_n5/attempt_0001/summary.json
case_029,3,2,19740,37555,1.9024822695035462,18742.5,1.0532212885154062,5.053191489361697,2,861,0.0,430164,0,0,component,wcc_start0_simple_a2_per_core_lpt_mv,21,21,0,9.237795040942729,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_029/p3_n2/attempt_0001/summary.json
case_029,3,3,12743,37555,2.9471082162756024,12495.0,1.0198479391756703,1.9461665227968328,3,861,0.0,430164,0,0,component,wcc_start0_simple_a3_per_core_lpt_mv,15,15,0,6.98078512493521,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_029/p3_n3/attempt_0001/summary.json
case_029,3,4,11028,37555,3.405422560754443,9371.25,1.1767907162865145,15.023122959738844,4,861,0.0,430164,0,0,component,wcc_start0_simple_a4_per_core_lpt_mv,21,21,0,9.385005457908846,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_029/p3_n4/attempt_0001/summary.json
case_029,3,5,9383,37555,4.002451241607162,7497.0,1.2515672935841002,20.100181178727482,5,861,0.0,430164,0,0,component,wcc_start0_simple_a5_per_core_lpt_mv,21,21,0,9.530243166023865,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_029/p3_n5/attempt_0001/summary.json
case_030,3,2,1400653,2808034,2.004803473808288,1388240.0,1.0089415374863135,0.8862294943858373,2,10070,0.007304212528093125,2394060,6432960,4615168,cache,cache_reencode_control,24,24,0,160.4208082080586,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_030/p3_n2/attempt_0001/summary.json
case_030,3,3,933201,2808034,3.009034495248076,925493.3333333334,1.0083281709214544,0.8259385348565407,3,10070,0.007304212528093125,2394060,9242624,5341184,cache,cache_r00_t000_useful_work_before_follower,24,24,0,153.449266584008,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_030/p3_n3/attempt_0001/summary.json
case_030,3,4,699914,2808034,4.011970042033735,694120.0,1.0083472598397971,0.8278159888214787,4,10070,0.007304212528093125,2394060,10404864,4585472,cache,cache_r00_t000_advance_evicted_read,18,18,0,128.95698662498035,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_030/p3_n4/attempt_0001/summary.json
case_030,3,5,560819,2808034,5.0070236564738355,555296.0,1.0099460467930617,0.9848097157906577,5,10070,0.007304212528093125,2394060,11479040,4015104,cache,cache_reencode_control,18,18,0,127.71924200002104,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_030/p3_n5/attempt_0001/summary.json
case_031,3,2,727756,1414369,1.9434659418816196,667246.0,1.0906861936976766,8.314599948334333,2,6135,0.04119320310650045,2185040,4775424,3247104,cache,cache_reencode_control,24,24,0,74.54324308398645,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_031/p3_n2/attempt_0001/summary.json
case_031,3,3,484869,1414369,2.917012636402822,444830.6666666667,1.0900080330193063,8.257556852125692,3,6135,0.04119320310650045,2185040,7348224,3886080,cache,cache_reencode_control,24,24,0,72.15411883406341,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_031/p3_n3/attempt_0001/summary.json
case_031,3,4,394555,1414369,3.584719494113622,333623.0,1.1826372881965572,15.44322084373535,4,6135,0.04119320310650045,2185040,5660160,1886208,cache,cache_r00_t000_useful_work_before_follower,24,24,0,64.27310566708911,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_031/p3_n4/attempt_0001/summary.json
case_031,3,5,305055,1414369,4.636439330612513,266898.4,1.1429630151398433,12.50810509580239,5,6135,0.04119320310650045,2185040,8075520,1810944,trace,trace_r00_06_hot_pipe_single_move,24,24,0,70.86329779098742,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_031/p3_n5/attempt_0001/summary.json
case_032,3,2,17616,41443,2.3525772025431424,16997.5,1.0363877040741285,3.511012715712991,2,827,0.15842364532019704,293088,6216,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,9.547359792049974,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_032/p3_n2/attempt_0001/summary.json
case_032,3,3,11874,41443,3.4902307562742125,11331.666666666666,1.0478599794087367,4.567402167200052,3,827,0.15842364532019704,293088,6144,0,component,wcc_start0_affinity_a3_per_component_w15,24,24,0,10.501754291937687,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_032/p3_n3/attempt_0001/summary.json
case_032,3,4,9917,41443,4.178985580316628,8498.75,1.1668774819826444,14.301199959665222,4,827,0.15842364532019704,293088,10240,0,cache,cache_r00_t000_colocate_readers,24,24,0,9.376620583003387,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_032/p3_n4/attempt_0001/summary.json
case_032,3,5,10314,41443,4.018130696141167,6799.0,1.5169877923224004,34.079891409734344,5,827,0.15842364532019704,293088,16456,0,cache,cache_r00_t000_colocate_readers,24,24,0,8.942790207918733,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_032/p3_n5/attempt_0001/summary.json
case_033,3,2,896894,1774196,1.9781557240877963,864054.0,1.03800688382902,3.6615252192566783,2,3465,0.021762528730843212,2972910,5877792,3942912,cache,cache_r00_t000_useful_work_before_follower,24,24,0,41.2618561249692,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_033/p3_n2/attempt_0001/summary.json
case_033,3,3,601395,1774196,2.950134271152903,576036.0,1.0440232902110285,4.216696181378299,3,3465,0.021762528730843212,2972910,6999108,3007488,cache,cache_r00_t000_colocate_readers,24,24,0,41.96837933396455,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_033/p3_n3/attempt_0001/summary.json
case_033,3,4,456091,1774196,3.8900044070152666,432027.0,1.055700222439801,5.276140068538959,4,3465,0.021762528730843212,2972910,5101632,1290240,cache,cache_reencode_control,24,24,0,38.17958583298605,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_033/p3_n4/attempt_0001/summary.json
case_033,3,5,368435,1774196,4.815492556353224,345621.6,1.066006869940999,6.191974160978198,5,3465,0.021762528730843212,2972910,4929600,903168,cache,cache_r00_t000_colocate_readers,24,24,0,38.41998179105576,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_033/p3_n5/attempt_0001/summary.json
case_034,3,2,389601,842996,2.1637418795126298,374580.0,1.0401009130225853,3.8554829171382976,2,3745,0.013535159378503924,2280386,1177088,0,cache,cache_reencode_control,24,24,0,39.00218504201621,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_034/p3_n2/attempt_0001/summary.json
case_034,3,3,264333,842996,3.189143996398482,249720.0,1.0585175396444018,5.528254133990085,3,3745,0.013535159378503924,2280386,1889280,0,cache,cache_reencode_control,24,24,0,40.387965583009645,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_034/p3_n3/attempt_0001/summary.json
case_034,3,4,206482,842996,4.0826609583401945,187290.0,1.1024721020876715,9.294756927964665,4,3745,0.013535159378503924,2280386,3059200,0,cache,cache_reencode_control,24,24,0,39.718894958961755,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_034/p3_n4/attempt_0001/summary.json
case_034,3,5,163557,842996,5.154141981083048,149832.0,1.091602594906295,8.391569911407037,5,3745,0.013535159378503924,2280386,2840580,0,cache,cache_reencode_control,24,24,0,41.09562466701027,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_034/p3_n5/attempt_0001/summary.json
case_035,3,2,92625,169571,1.8307260458839407,71954.5,1.28727181760696,22.316329284750335,2,3857,0.7311551324929252,410854,0,0,trace,trace_r00_03_stable_id,21,21,0,27.930549041950144,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_035/p3_n2/attempt_0001/summary.json
case_035,3,3,89161,169571,1.9018517064635883,47969.666666666664,1.8586954255814438,46.1988238504877,3,3857,0.7311551324929252,410854,0,0,trace,trace_r00_03_stable_id,21,21,0,27.551726792007685,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_035/p3_n3/attempt_0001/summary.json
case_035,3,4,56560,169571,2.9980728429985857,35977.25,1.5721045938752962,36.391000707213585,4,3857,0.7311551324929252,410854,1119718,0,cache,cache_reencode_control,24,24,0,36.20277258299757,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_035/p3_n4/attempt_0001/summary.json
case_035,3,5,51103,169571,3.318220065358198,28781.8,1.7755317596536702,43.67884468622194,5,3857,0.7311551324929252,410854,1130532,0,cache,cache_reencode_control,24,24,0,40.85567641595844,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_035/p3_n5/attempt_0001/summary.json
case_036,3,2,466068,931510,1.998656848356892,465600.0,1.0010051546391752,0.10041453178506465,2,2400,0.00125,6554752,1152,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,12,0,14.354141959105618,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_036/p3_n2/attempt_0001/summary.json
case_036,3,3,311345,931510,2.991890025534375,310400.0,1.0030444587628866,0.3035218166342779,3,2400,0.00125,6554752,2304,0,component,wcc_start0_simple_a3_per_core_lpt_mv,14,14,0,16.89959845796693,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_036/p3_n3/attempt_0001/summary.json
case_036,3,4,233584,931510,3.987901568600589,232800.0,1.0033676975945016,0.33563942735803654,4,2400,0.00125,6554752,3456,0,component,wcc_start0_simple_a4_per_core_lpt_mv,13,13,0,15.892990667023696,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p3_seed17/slots/case_036/p3_n4/attempt_0001/summary.json
