batch,case,method,candidate,joint_stage,mechanism,status,makespan,accepted,cache_hit,record
P3原方法扩展_v1,case_026,legacy,cache_r00_t000_colocate_readers,,,success,27587,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-e8422932d4924ec58e488f1e405b0ca3/record.json
P3原方法扩展_v1,case_026,legacy,cache_r00_t001_advance_leader,,,success,26588,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-04fd67a99a114b6aafaccb8a737c458c/record.json
P3原方法扩展_v1,case_026,legacy,cache_reencode_control,,,success,26583,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-d9e3e57d504c4729ac31c06437568f65/record.json
P3原方法扩展_v1,case_026,legacy,cache_r01_t000_advance_leader,,,success,26583,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-f9ec62cff0324282a28df023977beefe/record.json
P3原方法扩展_v1,case_026,legacy,cache_r01_t000_useful_work_before_follower,,,success,26036,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112018-74996bb2346f467381452315a433e66f/record.json
P3原方法扩展_v1,case_026,legacy,cache_r01_t000_colocate_readers,,,success,26723,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-011702153cbe44688e27f4526c6d988e/record.json
P3原方法扩展_v1,case_026,legacy,cache_r01_t001_advance_leader,,,success,26583,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-b4f58752d108478d989737b3ddb6fedd/record.json
P3原方法扩展_v1,case_026,legacy,cache_r01_t003_useful_work_before_follower,,,success,27349,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-2c2db6b93d4a4b96a35212bc31675f19/record.json
P3原方法扩展_v1,case_026,legacy,cache_r01_t001_colocate_readers,,,success,26857,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-62f533e5868a4d4a845726030bcc468b/record.json
P3原方法扩展_v1,case_026,legacy,cache_r01_t002_advance_leader,,,success,26583,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-a4efd607a28a4cb49b9e7eeda33bbb39/record.json
P3原方法扩展_v1,case_052,legacy,cache_reencode_control,,,success,34883,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-88e13b507351474c8597dcdf126424ea/record.json
P3原方法扩展_v1,case_052,legacy,cache_r00_t000_useful_work_before_follower,,,success,35233,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-abf84208f0664859b5a6dd4ff12b34fe/record.json
P3原方法扩展_v1,case_052,legacy,cache_r00_t000_colocate_readers,,,success,39734,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-8a0ea795aad24123bd186c2410eba770/record.json
P3原方法扩展_v1,case_052,legacy,cache_r00_t004_advance_leader,,,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-43deeee161fc4dd597f6de0e79b1f349/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t000_useful_work_before_follower,,,success,34883,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-a0eb4d2f4577421f81b60cdd90f3c29c/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t000_colocate_readers,,,success,37516,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-20ec95befafb476fa017fa5e890ac18f/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t003_advance_leader,,,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-5640e32888da40a0940163c0c6a2b3e0/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t001_useful_work_before_follower,,,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-6ed34b5b6f0f4c5d986e3c740ae7435e/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t001_colocate_readers,,,success,34613,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-ea573b37389244ddac9a50156cca6b3c/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t002_useful_work_before_follower,,,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-f92d9057ac564fa2b341030e7ac3c63f/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t002_colocate_readers,,,success,36413,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-2deccdc51f89459c994eadccfa8c5d7b/record.json
P3原方法扩展_v1,case_052,legacy,cache_r01_t003_useful_work_before_follower,,,success,34883,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-09f9fb484d26432aaf3503badecb4ca5/record.json
P3原方法扩展_v1,case_098,legacy,cache_reencode_control,,,success,45202,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-fb3aac9a0d0c41868bc3193f34267f6b/record.json
P3原方法扩展_v1,case_098,legacy,cache_r00_t000_advance_leader,,,success,45202,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-bb653cc89deb4538afeb39e7d9c8547c/record.json
P3原方法扩展_v1,case_098,legacy,cache_r00_t000_useful_work_before_follower,,,success,47991,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-bb0b31b1799346abb09d7692217f6f5f/record.json
P3原方法扩展_v1,case_098,legacy,cache_r00_t000_colocate_readers,,,success,44411,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-d6b37e298e8949d0878dc606ef4f360c/record.json
P3原方法扩展_v1,case_098,legacy,cache_reencode_control,,,success,44288,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112019-fc40a2b5679d4dd89063686852a18ca8/record.json
P3原方法扩展_v1,case_098,legacy,cache_r01_t000_advance_leader,,,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-5e9cae1205dd4412ac970cb9e18b25e2/record.json
P3原方法扩展_v1,case_098,legacy,cache_r01_t000_useful_work_before_follower,,,success,44762,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-cbb43b0d6c3c4cefa8175e6ae0687ba8/record.json
P3原方法扩展_v1,case_098,legacy,cache_r01_t000_colocate_readers,,,success,44813,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-06984526025b438b81e808e45f7464a1/record.json
P3原方法扩展_v1,case_098,legacy,cache_r01_t001_advance_leader,,,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-78978e16f5714a53badd02b9e2d23974/record.json
P3原方法扩展_v1,case_098,legacy,cache_r01_t001_useful_work_before_follower,,,success,47603,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112020-551bf6008641461a804f0f7a05eaf313/record.json
P3原方法扩展_v1,case_098,legacy,cache_r01_t001_colocate_readers,,,success,45189,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-518c8b9222f743249a79b69f4ff76718/record.json
P3原方法扩展_v1,case_098,legacy,cache_r01_t002_advance_leader,,,success,44288,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-578d0ba54d964493aeeddc7482d7824e/record.json
P3原方法扩展_v1,case_078,legacy,cache_reencode_control,,,success,464016,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-bd589b1a56974702ad624fdb41216109/record.json
P3原方法扩展_v1,case_078,legacy,cache_r00_t000_advance_leader,,,success,466354,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-3e76119815c14082b2b040255aebce3c/record.json
P3原方法扩展_v1,case_078,legacy,cache_r00_t000_colocate_readers,,,success,465370,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-8206e78a542645ba80b544ba01a0d06f/record.json
P3原方法扩展_v1,case_078,legacy,cache_r00_t001_advance_leader,,,success,469093,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-7a06210894fd49be932a9e12428f3648/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t000_advance_leader,,,success,474972,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-7cfacf9f570f476faaf73d9d9cf756bf/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t000_colocate_readers,,,success,463959,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-7cce293e00144a2eb6595473bd46c987/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t001_advance_leader,,,success,466450,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-af3c9bd8f4214473b3080522e1f1579b/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t001_colocate_readers,,,success,465738,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-72b2c66ef8ab4b499b696647e895f875/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t004_advance_leader,,,success,479135,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-83a07d85987847c4a4b04995f4b58beb/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t002_colocate_readers,,,success,471828,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-c42bfafb91b24e0692fd7d9152aa1594/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t006_advance_leader,,,success,463802,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-2418984a5a5443779fe2087a8b6fd20e/record.json
P3原方法扩展_v1,case_078,legacy,cache_r01_t003_colocate_readers,,,success,459213,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112023-e58a19e0027b473ea8544bf667fcbda6/record.json
P3原方法扩展_v1,case_003,legacy,cache_reencode_control,,,success,145510,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112021-8b3fbd3edad24366b46d0c1df4a9885f/record.json
P3原方法扩展_v1,case_003,legacy,cache_r00_t000_advance_leader,,,success,145510,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-b4d45e447a6642d29518ddce7b12e1ce/record.json
P3原方法扩展_v1,case_003,legacy,cache_r00_t000_useful_work_before_follower,,,success,145460,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-99739ded9ac64f898dfd1919836c3e58/record.json
P3原方法扩展_v1,case_003,legacy,cache_r00_t000_colocate_readers,,,success,148928,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-1036e4c60acb4be8a77d50be6dd5885a/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t000_advance_leader,,,success,145510,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-012081835e5c49a4b3898193eb7e66af/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t000_useful_work_before_follower,,,success,145506,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-c837d6329dc84d299485db8f2a29daf6/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t000_colocate_readers,,,success,153064,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-db5d5d2156c84a019f48bc0c8e08ef3c/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t001_advance_leader,,,success,145508,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112022-2b5764dcb69546669ad0f8c949ba68e6/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t001_useful_work_before_follower,,,success,145477,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112024-33ba884a7d3444db852653cb959b63a2/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t001_colocate_readers,,,success,149308,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112026-ead771dcbf2e487185507a12bde33873/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t003_advance_leader,,,success,145510,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112029-d01cb877cd7042d8834cefd8a1c4d59f/record.json
P3原方法扩展_v1,case_003,legacy,cache_r01_t002_useful_work_before_follower,,,success,145477,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112031-d0e163eab6184f5db29a5d789cee28e8/record.json
P3联合回归_v1,case_023,joint,cache_reencode_control,legacy,,success,20229,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-7b6bd883be184fe88c16bd3715a329ad/record.json
P3联合回归_v1,case_023,joint,cache_r00_t000_advance_leader,legacy,,success,20229,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-5aa2c81197f3456d9500e83a0827680d/record.json
P3联合回归_v1,case_023,joint,cache_r00_t000_useful_work_before_follower,legacy,,success,20478,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-618ab9d60f4d46fc9eebbbd547c3d7f5/record.json
P3联合回归_v1,case_023,joint,cache_r00_t000_colocate_readers,legacy,,success,22497,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-83b380d029c74b438633a8115acb8808/record.json
P3联合回归_v1,case_023,joint,observed_order_control,read_order,reencoding_control,success,20229,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-bd07195c75ee4b0eb5cd16e94fb5e5cf/record.json
P3联合回归_v1,case_023,joint,t0_w8_advance,read_order,advance_critical_consumer,success,22016,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-d8d25c5255fd46c3b1f2edaa36553153/record.json
P3联合回归_v1,case_023,joint,t2_w8_work,read_order,independent_work_before_follower,success,20229,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-91da6f9e4bcf46719da3b0db25b67bc7/record.json
P3联合回归_v1,case_023,joint,t1_w32_advance,read_order,advance_critical_consumer,success,22035,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-b93821a824324975abefbae015718f97/record.json
P3联合回归_v1,case_023,joint,t2_w32_work,read_order,independent_work_before_follower,success,20229,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-45673e511f6340b58bd3b92c247ecc51/record.json
P3联合回归_v1,case_023,joint,t2_w128_work,read_order,independent_work_before_follower,success,20229,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-5e13329c5a4f4287986071229fbd2bc8/record.json
P3联合回归_v1,case_023,joint,t1_w8_advance,read_order,advance_critical_consumer,success,21688,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-c149e96d97754d97a0e39f171b80784c/record.json
P3联合回归_v1,case_023,joint,t3_w8_work,read_order,independent_work_before_follower,success,20229,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-43da9da8c1274f338f305736d0c16623/record.json
P3联合回归_v1,case_010,joint,cache_reencode_control,legacy,,success,18678,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-fb51131616594eaa8a135261247b5d8c/record.json
P3联合回归_v1,case_010,joint,cache_r00_t000_advance_leader,legacy,,success,18678,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-57946a4c7d75499bae286ecbcd27a386/record.json
P3联合回归_v1,case_010,joint,cache_r00_t000_useful_work_before_follower,legacy,,success,18917,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-c1d3a93ecc1248b082d9d09ef665a340/record.json
P3联合回归_v1,case_010,joint,cache_r00_t000_colocate_readers,legacy,,success,20173,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-e2c1b139544e4bad8f03a29331467228/record.json
P3联合回归_v1,case_010,joint,observed_order_control,read_order,reencoding_control,success,18678,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-396dd08a50844d4d93b3c15b268bc79b/record.json
P3联合回归_v1,case_010,joint,t0_w8_advance,read_order,advance_critical_consumer,success,18678,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-2bf535a3bacf4534a1478a76917545ce/record.json
P3联合回归_v1,case_010,joint,t1_w8_advance,read_order,advance_critical_consumer,success,18678,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-c34031adce9043baad73a51f2269eeb1/record.json
P3联合回归_v1,case_010,joint,t3_w8_advance,read_order,advance_critical_consumer,success,18678,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-15e1fbec6d8b491a84dc346e8c8e3ea6/record.json
P3联合回归_v1,case_010,joint,t6_w8_advance,read_order,advance_critical_consumer,success,19189,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-fd99095466254cdbaeaacc07a5825c5a/record.json
P3联合回归_v1,case_010,joint,t7_w8_advance,read_order,advance_critical_consumer,success,18689,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-1ac233a33b4648efbcdc6ff549af0eb6/record.json
P3联合回归_v1,case_094,joint,cache_reencode_control,legacy,,success,20726,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-6cde6001892546888cd3c7c321dd5639/record.json
P3联合回归_v1,case_094,joint,cache_r00_t000_advance_leader,legacy,,success,20726,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-474cd57f36944a3bba665e6e72f60791/record.json
P3联合回归_v1,case_094,joint,cache_r00_t000_useful_work_before_follower,legacy,,success,22022,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-f7a94e3390744220b84d04f2b30739e4/record.json
P3联合回归_v1,case_094,joint,cache_r00_t000_colocate_readers,legacy,,success,22862,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-24cdd6700d3f46579a0e1099ce66f714/record.json
P3联合回归_v1,case_094,joint,observed_order_control,read_order,reencoding_control,success,20726,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-93289821dcc14025a84096c10b92c335/record.json
P3联合回归_v1,case_094,joint,t0_w8_advance,read_order,advance_critical_consumer,success,20726,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-34d64a74cb8d4375bd543875b63d4f85/record.json
P3联合回归_v1,case_094,joint,t1_w8_leader,read_order,advance_existing_leader,success,20726,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112217-9d36ad1a98da461bb79e17fdccaf7937/record.json
P3联合回归_v1,case_094,joint,t1_w8_work,read_order,independent_work_before_follower,success,20743,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-e2c549fe05f84b48995ebb29fd5d3093/record.json
P3联合回归_v1,case_094,joint,t0_w32_advance,read_order,advance_critical_consumer,success,20398,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-4fe83960d1c0474caef48a96174ce644/record.json
P3联合回归_v1,case_094,joint,t1_w32_leader,read_order,advance_existing_leader,success,20508,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-d1dc9eb9e426416e99832645da6b7a1f/record.json
P3联合回归_v1,case_094,joint,t1_w32_work,read_order,independent_work_before_follower,success,20743,False,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-0c83befd30c4456989a741c3d44d0208/record.json
P3联合回归_v1,case_094,joint,t0_w128_advance,read_order,advance_critical_consumer,success,20156,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-02dccf15dd294f36b816b6b1305af3a2/record.json
P3联合回归_v1,case_070,joint,cache_reencode_control,legacy,,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-0f4e268e57b24db6b75ddee8f0e526f2/record.json
P3联合回归_v1,case_070,joint,cache_r00_t000_advance_leader,legacy,,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-77725d99707241ffb7aea1222471ae3b/record.json
P3联合回归_v1,case_070,joint,cache_r00_t000_useful_work_before_follower,legacy,,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-1d0c928e51af414d98e0825283a95e68/record.json
P3联合回归_v1,case_070,joint,cache_r00_t000_colocate_readers,legacy,,success,32725,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-8d98cf84c83c46bf9a100ee2484c6e30/record.json
P3联合回归_v1,case_070,joint,observed_order_control,read_order,reencoding_control,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-e968223d9a3d4c268ce7d89f9b72b4c8/record.json
P3联合回归_v1,case_070,joint,t0_w8_advance,read_order,advance_critical_consumer,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-1f5218664f774f058a48efadcd1353c8/record.json
P3联合回归_v1,case_070,joint,t1_w8_work,read_order,independent_work_before_follower,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-e5114bb3d6c64c99b606289def15db91/record.json
P3联合回归_v1,case_070,joint,t5_w8_leader,read_order,advance_existing_leader,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-8c8b2696b21d41f3b1306a6a7f6261b0/record.json
P3联合回归_v1,case_070,joint,t0_w32_advance,read_order,advance_critical_consumer,success,26655,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-bbf99955346f40afa88c124e0d52153f/record.json
P3联合回归_v1,case_070,joint,t1_w32_work,read_order,independent_work_before_follower,success,27672,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-b809722aa1384eee9abea98f886aee9b/record.json
P3联合回归_v1,case_070,joint,t5_w32_leader,read_order,advance_existing_leader,success,27693,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-df142fc717694acdb8dc1eb9282548c9/record.json
P3联合回归_v1,case_070,joint,t1_w128_advance,read_order,advance_critical_consumer,success,26655,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-b38fa12b57914226878dab721755052f/record.json
P3联合回归_v1,case_015,joint,cache_reencode_control,legacy,,success,43242,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-5f238739c5444365924074a595598b2f/record.json
P3联合回归_v1,case_015,joint,cache_r00_t000_useful_work_before_follower,legacy,,success,44039,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-6a1b00f071fc4274a040f32c173fe646/record.json
P3联合回归_v1,case_015,joint,cache_r00_t000_colocate_readers,legacy,,success,46650,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-b8fc30dba612403f82eaaaeb5706a86f/record.json
P3联合回归_v1,case_015,joint,cache_r00_t002_advance_leader,legacy,,success,43242,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-18224f4499f641cc8f92a0d66a731bd5/record.json
P3联合回归_v1,case_015,joint,observed_order_control,read_order,reencoding_control,success,43242,False,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T112218-329d0845ee3a4b3489042d0bc9ea6e6b/record.json
