batch,case,cores,method,candidate,phase,status,makespan,cache_hit,accepted,official_record
综合粒度回归_v1,case_002,5,portfolio_diverse,wcc_start0_simple_a1_per_core_lpt_mv,component,success,261945,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-889152417b714da39b698fc02eb67986/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,selective_whole_critical_path_x1_a5_eft,partition,success,261945,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-31371be2de834e159dbdf6e2889002e0/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,selective_phase_band_critical_path_x1_a5_eft,partition,success,114925,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-1fc17d55eca143dca2c2bf62d359657e/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,selective_phase_band_critical_path_x2_a5_eft,partition,success,171344,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-f55838963fbc4d70a2f39f8288af60a8/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,selective_phase_band_stable_id_x1_a5_eft,partition,success,114925,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-3c68eeb0d7a14e419816415744f687fe/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,selective_phase_band_stable_id_x2_a5_eft,partition,success,171344,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-d0db59e56f6a47b9b3dc31998379269f/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,selective_phase_band_critical_path_x1_a5_balanced,partition,success,116663,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-6599f2df59af4a2bae54b021d5400695/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,selective_phase_band_critical_path_x2_a5_balanced,partition,success,171870,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105237-737a872ff7cc4e93a3e37debedf14ee6/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,merge8,task_refine,success,86577,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105238-790c825fcc024964afa4f72c16639a51/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,merge16,task_refine,success,80355,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105238-9d0a0b4926124c669439f4dccae7129e/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,local_duration,task_refine,success,115005,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105238-5925f31ee23a46878e3cff461c19948a/record.json
综合粒度回归_v1,case_002,5,portfolio_diverse,observed_duration,task_refine,success,114539,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105238-e7683d0b19384c89a0c61506c31903ed/record.json
综合粒度回归_v1,case_002,5,portfolio,wcc_start0_simple_a1_per_core_lpt_mv,component,success,261945,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105152-b4c46d304de44020b8ef27f5aca48196/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,261945,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-d26ed20968b949cf9289844dac96ea9b/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_local_quantile_stable_id_x2_a5_eft,partition,success,154153,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-5dcb4e3b392545d784c7934b55ee1e25/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x1_a5_eft,partition,success,114925,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-ef25cda180014794930a6e0ce057c3eb/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_stable_id_x1_a5_eft,partition,success,114925,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-95edbaff83a64639a3418f871879d2b4/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x1_a5_balanced,partition,success,116663,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-0865a329e7d349f29edf2029e47ea724/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_stable_id_x1_a5_balanced,partition,success,116663,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-c2edd4f754fd4315a542a2412c2cec47/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x2_a5_eft,partition,success,171344,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-1ce71ad239a8413c9623db41837c5a44/record.json
综合粒度回归_v1,case_002,5,portfolio,merge8,task_refine,success,86577,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-f963e5eaa1374ce99ac456e0768e2967/record.json
综合粒度回归_v1,case_002,5,portfolio,merge16,task_refine,success,78244,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-fb9f956a6b0e458a98029a837d643795/record.json
综合粒度回归_v1,case_002,5,portfolio,local_duration,task_refine,success,114978,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-af7f20528d0149b58abf220cd67bdf16/record.json
综合粒度回归_v1,case_002,5,portfolio,observed_duration,task_refine,success,114539,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105153-c211064c4edc48d8a84ae0bdd6b9d188/record.json
综合粒度回归_v1,case_002,5,portfolio,wcc_start0_simple_a1_per_core_lpt_mv,component,success,261945,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105213-3a3962b3f15142408e00d966f9937a12/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,261945,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-03fc57d006ca4bee9c1421cd279b3538/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_local_quantile_stable_id_x2_a5_eft,partition,success,154153,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-9fb0f972344447e7b80005f70a4bc2a7/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x1_a5_eft,partition,success,114925,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-0fd91f1e2478409188882a077d03fc4c/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_stable_id_x1_a5_eft,partition,success,114925,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-66886ae14a2a4281bf6c5ae66b7ada4d/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x1_a5_balanced,partition,success,116663,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-77e860c6fb944eaa9edb5eb9feda533d/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_stable_id_x1_a5_balanced,partition,success,116663,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-19ac9a60d47a40b8b0283de53be98c5f/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x2_a5_eft,partition,success,171344,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-ad691421f94e44a39c38790ccdc4dcd7/record.json
综合粒度回归_v1,case_002,5,portfolio,merge8,task_refine,success,86577,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-8781f487e52d44dd876e7930f3f0c25f/record.json
综合粒度回归_v1,case_002,5,portfolio,merge16,task_refine,success,80355,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-2e6a68bbb2244b09b4f9028cdc1a9a9d/record.json
综合粒度回归_v1,case_002,5,portfolio,local_duration,task_refine,success,115127,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-b53f321289b3426fa0b9eba4058120a1/record.json
综合粒度回归_v1,case_002,5,portfolio,observed_duration,task_refine,success,114539,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105214-3083045f877d4c319d0b01680198a0f7/record.json
综合粒度回归_v1,case_002,5,portfolio,wcc_start0_simple_a1_per_core_lpt_mv,component,success,261945,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105255-cff8654dc6e044f7aa2c0bade7ce2f51/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_whole_critical_path_x1_a5_eft,partition,success,261945,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-044452ff428345e49d591520e11e5c33/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x1_a5_eft,partition,success,114925,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-982fd181642944808185d87eb7bf4740/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_stable_id_x1_a5_eft,partition,success,114925,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-cd34825b0b6f48c28e3ccbf51fa14778/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x1_a5_balanced,partition,success,116663,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-142f637aa439430ea98c0987f88f8559/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_stable_id_x1_a5_balanced,partition,success,116663,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-de0bdd5db9414c008fddbc46688dcec8/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_critical_path_x2_a5_eft,partition,success,171344,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-a7cc4d6f97674dd19d28ccd0f857ad74/record.json
综合粒度回归_v1,case_002,5,portfolio,selective_phase_band_stable_id_x2_a5_eft,partition,success,171344,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-ae02dc0424bc42bd80fda6bc9150f4a2/record.json
综合粒度回归_v1,case_002,5,portfolio,merge8,task_refine,success,86577,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-f84112d81d2a46bdbfe7d346d05cdbe3/record.json
综合粒度回归_v1,case_002,5,portfolio,merge16,task_refine,success,80355,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-30b6a6480f154cf08ac090bafc953f51/record.json
综合粒度回归_v1,case_002,5,portfolio,local_duration,task_refine,success,115005,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-4a8ecd6111ce4ed4ad70a3c0b3dcde0c/record.json
综合粒度回归_v1,case_002,5,portfolio,observed_duration,task_refine,success,114539,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105256-d963b2815d4849a2a397289cc7b6e502/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105211-40303ba83147455da7ffde25cf0de359/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105211-4f634f05dd184fb7a3a590949831ddc0/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105211-2bdf6e3d00ef4fcba5c814c2456a0f2f/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105229-f581e7c184f24b06aae46cfd5822c636/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105229-bdd653734bd246f894489693815b1f5a/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105229-85f2d799932946e4a764b54b4060e47e/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105137-3e74a42dad0841f0823683e071533f46/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105137-ed761f03b0f246f49932bd352303b01f/record.json
综合粒度回归_v1,case_093,5,portfolio_diverse,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105137-c692c91435c44675a7d672f0a28fd24f/record.json
综合粒度回归_v1,case_093,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105247-faa1855e711d41969b9236274cec0d31/record.json
综合粒度回归_v1,case_093,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105247-9e7df5674c3a43c88985da1775e3165c/record.json
综合粒度回归_v1,case_093,5,portfolio,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105247-7101b59d239d493d96de729beea8446c/record.json
综合粒度回归_v1,case_093,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105226-0e247ea0a6d8443fbea6ab9f20a57076/record.json
综合粒度回归_v1,case_093,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105226-67f3abe362044c1085638398d4f49ebf/record.json
综合粒度回归_v1,case_093,5,portfolio,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105227-58c4ef99a01542c8ad654be98f6269ae/record.json
综合粒度回归_v1,case_093,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,15876,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105243-9fbafd6b906e42bfabdde7654a93c958/record.json
综合粒度回归_v1,case_093,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,16879,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105243-537f6542b5e941ebad8fae2eb1c0f1c1/record.json
综合粒度回归_v1,case_093,5,portfolio,local_duration,task_refine,success,15876,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105243-d872874a946d47d695826b6939e1c686/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105211-96522be363e74066a618d39d3bffa883/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_task_4_mv_complement_batch2,component,success,249246,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-184e994409a34875bf2d231414f4302c/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_start0_affinity_a5_per_component_w15,component,success,248521,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-b237e1829a01478483a65d6894effe88/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_whole_critical_path_x1_a3_eft,partition,success,248503,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-a01e0deb31f34d5aa4f486b4a0a9e045/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a3_eft,partition,success,246351,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-346038e8bf86491b89ba816552e6ed78/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_phase_band_critical_path_x2_a5_eft,partition,success,205062,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-68183ba422bc4f49b1206696430704d2/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_phase_band_critical_path_x1_a5_eft,partition,success,207696,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-9398120572b64abd8e035107343184b1/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_local_quantile_stable_id_x2_a3_eft,partition,success,249042,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105212-ce906ab470e8492aa1e1a202d3eaf8c7/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,tensor16384_cheap64_active5,tensor,success,205217,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105213-af2e7fcae08643fb8bad3f784d3dbfec/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,local_duration,task_refine,success,199671,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105213-3f827192df084c2ca0eb0e6835659535/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,observed_duration,task_refine,success,204399,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105213-3ae036a042b64b56b5aad017a320d206/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,split512,task_refine,success,205225,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105213-3908e91352744123984ef381313438bd/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105223-85374077df5947aca8a2f1dbbf8d38f3/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_task_5_mv_complement_batch2,component,success,248696,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105223-65f727873c204b1dbbfbe93a09357886/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_start0_affinity_a5_per_component_w15,component,success,248678,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105223-9ce6d892c42049429922fe985b483b6f/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_whole_critical_path_x1_a3_eft,partition,success,248503,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105224-cc1d08943b9e4da7bb3aed8ba39442c8/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a3_eft,partition,success,246351,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105224-c2ec66507619459e82b9cfe40e2c650a/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_phase_band_critical_path_x2_a5_eft,partition,success,205062,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105224-e4aa44decc0b4e44ac44711881888f53/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_phase_band_critical_path_x1_a5_eft,partition,success,207696,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105224-fe52ee86f178450f8a1aa1ba6fdd9640/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_local_quantile_stable_id_x2_a3_eft,partition,success,249042,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105224-efae07539205445ab233028ba5180f5d/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,tensor16384_cheap64_active5,tensor,success,205217,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105225-4057ab89fd5b4a3183c1b98ebc6b3bd4/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,local_duration,task_refine,success,200034,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105225-660cc739ecd54d438b1c1a34257c5aa3/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,observed_duration,task_refine,success,204399,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105225-252e3b1ddcce4d7f82cecad999b065f1/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,split512,task_refine,success,205225,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105225-bd31fceadece4d95872f67587feb3a41/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_start0_simple_a5_per_core_lpt_mv,component,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105234-40c2c6dfc661491c98330abda98ad216/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_task_4_mv_complement_batch2,component,success,249246,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105234-c5c2810bb8f2400daebb6844dfd9a47c/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,wcc_start0_affinity_a5_per_component_w15,component,success,248521,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105234-f49c138343314374a263a8a894818267/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_whole_critical_path_x1_a3_eft,partition,success,248503,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105235-a4632233782540f6a6de15969fac1f17/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_phase_band_critical_path_x2_a5_eft,partition,success,205062,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105235-6ee450685ad04e3ba7422984ebe92450/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_local_quantile_stable_id_x1_a3_eft,partition,success,246351,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105235-9da314fece484a1d92e9a7285f5370eb/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_phase_band_critical_path_x1_a5_eft,partition,success,207696,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105235-1dec35a91d514fcfaa13c86df07260c4/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,selective_local_quantile_stable_id_x2_a3_eft,partition,success,249042,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105235-206911b3855e4ea297c2f13bc6239abc/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,tensor16384_cheap64_active5,tensor,success,205217,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105235-f83da8b21e204c389408a12adcfb9f82/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,local_duration,task_refine,success,199028,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105236-cefdbefa58c64f5783eda6dca510f631/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,observed_duration,task_refine,success,204504,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105236-2b7783db4cd44d69aa32474d6b2b79ff/record.json
综合粒度回归_v1,case_066,5,portfolio_diverse,split512,task_refine,success,205225,True,False,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105236-e421b0d25ef74e13b95c723a6dd3c9d4/record.json
综合粒度回归_v1,case_066,5,portfolio,wcc_start0_simple_a5_per_core_lpt_mv,component,success,250449,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105226-52d0f3f601b44fc69247c2878d076e80/record.json
综合粒度回归_v1,case_066,5,portfolio,wcc_task_4_mv_complement_batch2,component,success,249246,True,True,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260925T105226-69a0da9d5d0b4ccabb0731135b84e772/record.json
